paperID,keywordID,keyword
20100,40005,data processing
20101,40005,data processing
20102,40002,indexing
20103,40008,health informatics
20104,40002,indexing
20105,40007,data querying
20106,40007,data querying
20107,40001,data management
20108,40007,data querying
20109,40003,data modeling
20110,40002,indexing
20111,40008,health informatics
20112,40003,data modeling
20113,40001,data management
20114,40007,data querying
20115,40008,health informatics
20116,40002,indexing
20117,40003,data modeling
20118,40006,data storage
20119,40007,data querying
20120,40005,data processing
20121,40008,health informatics
20122,40004,big data
20123,40001,data management
20124,40003,data modeling
20125,40001,data management
20126,40001,data management
20127,40002,indexing
20128,40002,indexing
20129,40001,data management
20130,40007,data querying
20131,40006,data storage
20132,40007,data querying
20133,40003,data modeling
20134,40005,data processing
20135,40002,indexing
20136,40005,data processing
20137,40003,data modeling
20138,40003,data modeling
20139,40005,data processing
20140,40006,data storage
20141,40005,data processing
20142,40004,big data
20143,40007,data querying
20144,40005,data processing
20145,40006,data storage
20146,40008,health informatics
20147,40008,health informatics
20148,40006,data storage
20149,40005,data processing
20150,40006,data storage
20151,40008,health informatics
20152,40003,data modeling
20153,40007,data querying
20154,40006,data storage
20155,40002,indexing
20156,40001,data management
20157,40001,data management
20158,40008,health informatics
20159,40003,data modeling
20160,40003,data modeling
20161,40005,data processing
20162,40004,big data
20163,40002,indexing
20164,40001,data management
20165,40008,health informatics
20166,40001,data management
20167,40005,data processing
20168,40002,indexing
20169,40004,big data
20170,40003,data modeling
20171,40008,health informatics
20172,40003,data modeling
20173,40001,data management
20174,40007,data querying
20175,40006,data storage
20176,40006,data storage
20177,40007,data querying
20178,40001,data management
20179,40007,data querying
20180,40006,data storage
20181,40007,data querying
20182,40001,data management
20183,40001,data management
20184,40002,indexing
20185,40004,big data
20186,40001,data management
20187,40001,data management
20188,40006,data storage
20189,40002,indexing
20190,40002,indexing
20191,40006,data storage
20192,40003,data modeling
20193,40003,data modeling
20194,40002,indexing
20195,40001,data management
20196,40008,health informatics
20197,40008,health informatics
20198,40002,indexing
20199,40004,big data
20200,40005,data processing
20201,40007,data querying
20202,40006,data storage
20203,40005,data processing
20204,40007,data querying
20205,40007,data querying
20206,40006,data storage
20207,40008,health informatics
20208,40001,data management
20209,40002,indexing
20210,40004,big data
20211,40006,data storage
20212,40008,health informatics
20213,40007,data querying
20214,40006,data storage
20215,40003,data modeling
20216,40007,data querying
20217,40001,data management
20218,40007,data querying
20219,40004,big data
20220,40004,big data
20221,40003,data modeling
20222,40001,data management
20223,40002,indexing
20224,40002,indexing
20225,40003,data modeling
20226,40007,data querying
20227,40004,big data
20228,40002,indexing
20229,40001,data management
20230,40003,data modeling
20231,40004,big data
20232,40008,health informatics
20233,40007,data querying
20234,40004,big data
20235,40002,indexing
20236,40001,data management
20237,40008,health informatics
20238,40007,data querying
20239,40004,big data
20240,40003,data modeling
20241,40008,health informatics
20242,40002,indexing
20243,40008,health informatics
20244,40004,big data
20245,40008,health informatics
20246,40002,indexing
20247,40002,indexing
20248,40008,health informatics
20249,40008,health informatics
20250,40002,indexing
20251,40005,data processing
20252,40005,data processing
20253,40006,data storage
20254,40008,health informatics
20255,40002,indexing
20256,40003,data modeling
20257,40002,indexing
20258,40007,data querying
20259,40003,data modeling
20260,40004,big data
20261,40002,indexing
20262,40008,health informatics
20263,40004,big data
20264,40007,data querying
20265,40006,data storage
20266,40002,indexing
20267,40004,big data
20268,40003,data modeling
20269,40002,indexing
20270,40002,indexing
20271,40005,data processing
20272,40003,data modeling
20273,40007,data querying
20274,40008,health informatics
20275,40007,data querying
20276,40001,data management
20277,40002,indexing
20278,40004,big data
20279,40006,data storage
20280,40008,health informatics
20281,40004,big data
20282,40005,data processing
20283,40001,data management
20284,40008,health informatics
20285,40003,data modeling
20286,40002,indexing
20287,40002,indexing
20288,40008,health informatics
20289,40004,big data
20290,40001,data management
20291,40002,indexing
20292,40005,data processing
20293,40002,indexing
20294,40001,data management
20295,40002,indexing
20296,40003,data modeling
20297,40005,data processing
20298,40004,big data
20299,40007,data querying
20300,40003,data modeling
20301,40006,data storage
20302,40002,indexing
20303,40001,data management
20304,40005,data processing
20305,40003,data modeling
20306,40004,big data
20307,40004,big data
20308,40004,big data
20309,40005,data processing
20310,40006,data storage
20311,40006,data storage
20312,40003,data modeling
20313,40006,data storage
20314,40008,health informatics
20315,40007,data querying
20316,40003,data modeling
20317,40004,big data
20318,40004,big data
20319,40004,big data
20320,40001,data management
20321,40001,data management
20322,40007,data querying
20323,40007,data querying
20324,40006,data storage
20325,40003,data modeling
20326,40007,data querying
20327,40007,data querying
20328,40008,health informatics
20329,40002,indexing
20330,40006,data storage
20331,40003,data modeling
20332,40005,data processing
20333,40004,big data
20334,40001,data management
20335,40008,health informatics
20336,40002,indexing
20337,40002,indexing
20338,40008,health informatics
20339,40002,indexing
20340,40007,data querying
20341,40006,data storage
20342,40005,data processing
20343,40003,data modeling
20344,40005,data processing
20345,40004,big data
20346,40004,big data
20347,40002,indexing
20348,40005,data processing
20349,40007,data querying
20350,40007,data querying
20351,40002,indexing
20352,40003,data modeling
20353,40001,data management
20354,40001,data management
20355,40001,data management
20356,40007,data querying
20357,40006,data storage
20358,40008,health informatics
20359,40004,big data
20360,40002,indexing
20361,40006,data storage
20362,40008,health informatics
20363,40006,data storage
20364,40003,data modeling
20365,40005,data processing
20366,40006,data storage
20367,40002,indexing
20368,40006,data storage
20369,40002,indexing
20370,40003,data modeling
20371,40007,data querying
20372,40002,indexing
20373,40001,data management
20374,40004,big data
20375,40002,indexing
20376,40001,data management
20377,40005,data processing
20378,40006,data storage
20379,40006,data storage
20380,40005,data processing
20381,40003,data modeling
20382,40004,big data
20383,40001,data management
20384,40003,data modeling
20385,40002,indexing
20386,40007,data querying
20387,40002,indexing
20388,40004,big data
20389,40005,data processing
20390,40006,data storage
20391,40008,health informatics
20392,40006,data storage
20393,40008,health informatics
20394,40007,data querying
20395,40008,health informatics
20396,40002,indexing
20397,40004,big data
20398,40003,data modeling
20399,40003,data modeling
20400,40008,health informatics
20401,40008,health informatics
20402,40001,data management
20403,40006,data storage
20404,40001,data management
20405,40001,data management
20406,40004,big data
20407,40002,indexing
20408,40007,data querying
20409,40006,data storage
20410,40005,data processing
20411,40006,data storage
20412,40001,data management
20413,40002,indexing
20414,40002,indexing
20415,40003,data modeling
20416,40006,data storage
20417,40004,big data
20418,40001,data management
20419,40001,data management
20420,40006,data storage
20421,40007,data querying
20422,40007,data querying
20423,40003,data modeling
20424,40004,big data
20425,40007,data querying
20426,40003,data modeling
20427,40005,data processing
20428,40003,data modeling
20429,40003,data modeling
20430,40003,data modeling
20431,40005,data processing
20432,40001,data management
20433,40007,data querying
20434,40004,big data
20435,40001,data management
20436,40003,data modeling
20437,40007,data querying
20438,40001,data management
20439,40003,data modeling
20440,40005,data processing
20441,40005,data processing
20442,40004,big data
20443,40001,data management
20444,40006,data storage
20445,40005,data processing
20446,40001,data management
20447,40004,big data
20448,40006,data storage
20449,40003,data modeling
20450,40002,indexing
20451,40008,health informatics
20452,40005,data processing
20453,40006,data storage
20454,40007,data querying
20455,40001,data management
20456,40007,data querying
20457,40005,data processing
20458,40002,indexing
20459,40008,health informatics
20460,40005,data processing
20461,40007,data querying
20462,40003,data modeling
20463,40008,health informatics
20464,40004,big data
20465,40005,data processing
20466,40002,indexing
20467,40007,data querying
20468,40003,data modeling
20469,40003,data modeling
20470,40001,data management
20471,40002,indexing
20472,40003,data modeling
20473,40007,data querying
20474,40004,big data
20475,40001,data management
20476,40001,data management
20477,40007,data querying
20478,40006,data storage
20479,40005,data processing
20480,40001,data management
20481,40008,health informatics
20482,40006,data storage
20483,40001,data management
20484,40004,big data
20485,40004,big data
20486,40004,big data
20487,40008,health informatics
20488,40003,data modeling
20489,40001,data management
20490,40001,data management
20491,40007,data querying
20492,40003,data modeling
20493,40005,data processing
20494,40006,data storage
20495,40008,health informatics
20496,40004,big data
20497,40007,data querying
20498,40008,health informatics
20499,40007,data querying
20500,40008,health informatics
20501,40001,data management
20502,40007,data querying
20503,40006,data storage
20504,40004,big data
20505,40002,indexing
20506,40005,data processing
20507,40004,big data
20508,40008,health informatics
20509,40003,data modeling
20510,40008,health informatics
20511,40008,health informatics
20512,40006,data storage
20513,40004,big data
20514,40001,data management
20515,40001,data management
20516,40005,data processing
20517,40007,data querying
20518,40006,data storage
20519,40001,data management
20520,40005,data processing
20521,40007,data querying
20522,40001,data management
20523,40006,data storage
20524,40002,indexing
20525,40001,data management
20526,40002,indexing
20527,40007,data querying
20528,40006,data storage
20529,40007,data querying
20530,40006,data storage
20531,40007,data querying
20532,40004,big data
20533,40006,data storage
20534,40008,health informatics
20535,40007,data querying
20536,40002,indexing
20537,40008,health informatics
20538,40007,data querying
20539,40008,health informatics
20540,40005,data processing
20541,40004,big data
20542,40006,data storage
20543,40008,health informatics
20544,40004,big data
20545,40001,data management
20546,40008,health informatics
20547,40003,data modeling
20548,40008,health informatics
20549,40008,health informatics
20550,40004,big data
20551,40002,indexing
20552,40005,data processing
20553,40004,big data
20554,40003,data modeling
20555,40005,data processing
20556,40005,data processing
20557,40004,big data
20558,40003,data modeling
20559,40008,health informatics
20560,40007,data querying
20561,40008,health informatics
20562,40006,data storage
20563,40002,indexing
20564,40001,data management
20565,40007,data querying
20566,40004,big data
20567,40002,indexing
20568,40004,big data
20569,40006,data storage
20570,40007,data querying
20571,40008,health informatics
20572,40003,data modeling
20573,40004,big data
20574,40007,data querying
20575,40006,data storage
20576,40005,data processing
20577,40001,data management
20578,40004,big data
20579,40003,data modeling
20580,40001,data management
20581,40006,data storage
20582,40008,health informatics
20583,40002,indexing
20584,40005,data processing
20585,40008,health informatics
20586,40008,health informatics
20587,40008,health informatics
20588,40007,data querying
20589,40007,data querying
20590,40007,data querying
20591,40006,data storage
20592,40006,data storage
20593,40002,indexing
20594,40007,data querying
20595,40008,health informatics
20596,40004,big data
20597,40001,data management
20598,40008,health informatics
20599,40003,data modeling
20600,40006,data storage
20601,40002,indexing
20602,40004,big data
20603,40005,data processing
20604,40007,data querying
20605,40007,data querying
20606,40004,big data
20607,40004,big data
20608,40003,data modeling
20609,40007,data querying
20610,40006,data storage
20611,40003,data modeling
20612,40006,data storage
20613,40003,data modeling
20614,40004,big data
20615,40001,data management
20616,40003,data modeling
20617,40007,data querying
20618,40005,data processing
20619,40002,indexing
20620,40006,data storage
20621,40008,health informatics
20622,40008,health informatics
20623,40006,data storage
20624,40003,data modeling
20625,40005,data processing
20626,40001,data management
20627,40001,data management
20628,40007,data querying
20629,40002,indexing
20630,40006,data storage
20631,40006,data storage
20632,40006,data storage
20633,40003,data modeling
20634,40004,big data
20635,40004,big data
20636,40006,data storage
20637,40003,data modeling
20638,40008,health informatics
20639,40007,data querying
20640,40004,big data
20641,40007,data querying
20642,40008,health informatics
20643,40001,data management
20644,40008,health informatics
20645,40005,data processing
20646,40004,big data
20647,40002,indexing
20648,40008,health informatics
20649,40002,indexing
20650,40008,health informatics
20651,40004,big data
20652,40006,data storage
20653,40005,data processing
20654,40007,data querying
20655,40006,data storage
20656,40004,big data
20657,40002,indexing
20658,40001,data management
20659,40004,big data
20660,40004,big data
20661,40002,indexing
20662,40001,data management
20663,40008,health informatics
20664,40008,health informatics
20665,40007,data querying
20666,40005,data processing
20667,40002,indexing
20668,40001,data management
20669,40008,health informatics
20670,40007,data querying
20671,40006,data storage
20672,40002,indexing
20673,40004,big data
20674,40002,indexing
20675,40001,data management
20676,40004,big data
20677,40003,data modeling
20678,40004,big data
20679,40006,data storage
20680,40006,data storage
20681,40008,health informatics
20682,40002,indexing
20683,40004,big data
20684,40003,data modeling
20685,40002,indexing
20686,40007,data querying
20687,40001,data management
20688,40003,data modeling
20689,40005,data processing
20690,40005,data processing
20691,40003,data modeling
20692,40007,data querying
20693,40007,data querying
20694,40007,data querying
20695,40001,data management
20696,40005,data processing
20697,40002,indexing
20698,40005,data processing
20699,40002,indexing
20700,40005,data processing
20701,40008,health informatics
20702,40007,data querying
20703,40007,data querying
20704,40001,data management
20705,40001,data management
20706,40005,data processing
20707,40007,data querying
20708,40002,indexing
20709,40007,data querying
20710,40002,indexing
20711,40001,data management
20712,40006,data storage
20713,40002,indexing
20714,40004,big data
20715,40006,data storage
20716,40001,data management
20717,40008,health informatics
20718,40006,data storage
20719,40007,data querying
20720,40003,data modeling
20721,40001,data management
20722,40004,big data
20723,40001,data management
20724,40008,health informatics
20725,40001,data management
20726,40002,indexing
20727,40007,data querying
20728,40002,indexing
20729,40007,data querying
20730,40004,big data
20731,40007,data querying
20732,40008,health informatics
20733,40001,data management
20734,40006,data storage
20735,40002,indexing
20736,40003,data modeling
20737,40002,indexing
20738,40008,health informatics
20739,40004,big data
20740,40002,indexing
20741,40001,data management
20742,40002,indexing
20743,40004,big data
20744,40006,data storage
20745,40003,data modeling
20746,40001,data management
20747,40007,data querying
20748,40006,data storage
20749,40003,data modeling
20750,40006,data storage
20751,40008,health informatics
20752,40006,data storage
20753,40001,data management
20754,40003,data modeling
20755,40003,data modeling
20756,40003,data modeling
20757,40008,health informatics
20758,40004,big data
20759,40003,data modeling
20760,40006,data storage
20761,40005,data processing
20762,40005,data processing
20763,40003,data modeling
20764,40001,data management
20765,40002,indexing
20766,40007,data querying
20767,40005,data processing
20768,40004,big data
20769,40004,big data
20770,40006,data storage
20771,40004,big data
20772,40006,data storage
20773,40004,big data
20774,40001,data management
20775,40005,data processing
20776,40002,indexing
20777,40002,indexing
20778,40001,data management
20779,40003,data modeling
20780,40003,data modeling
20781,40007,data querying
20782,40004,big data
20783,40005,data processing
20784,40001,data management
20785,40006,data storage
20786,40001,data management
20787,40005,data processing
20788,40001,data management
20789,40008,health informatics
20790,40005,data processing
20791,40004,big data
20792,40008,health informatics
20793,40002,indexing
20794,40007,data querying
20795,40008,health informatics
20796,40003,data modeling
20797,40007,data querying
20798,40005,data processing
20799,40005,data processing
20800,40003,data modeling
20801,40002,indexing
20802,40006,data storage
20803,40005,data processing
20804,40003,data modeling
20805,40004,big data
20806,40005,data processing
20807,40001,data management
20808,40002,indexing
20809,40004,big data
20810,40006,data storage
20811,40008,health informatics
20812,40003,data modeling
20813,40004,big data
20814,40007,data querying
20815,40006,data storage
20816,40005,data processing
20817,40007,data querying
20818,40005,data processing
20819,40003,data modeling
20820,40004,big data
20821,40005,data processing
20822,40001,data management
20823,40008,health informatics
20824,40005,data processing
20825,40008,health informatics
20826,40003,data modeling
20827,40007,data querying
20828,40006,data storage
20829,40006,data storage
20830,40006,data storage
20831,40003,data modeling
20832,40005,data processing
20833,40003,data modeling
20834,40001,data management
20835,40002,indexing
20836,40008,health informatics
20837,40001,data management
20838,40003,data modeling
20839,40002,indexing
20840,40003,data modeling
20841,40001,data management
20842,40004,big data
20843,40006,data storage
20844,40002,indexing
20845,40005,data processing
20846,40004,big data
20847,40005,data processing
20848,40003,data modeling
20849,40007,data querying
20850,40003,data modeling
20851,40007,data querying
20852,40007,data querying
20853,40003,data modeling
20854,40002,indexing
20855,40001,data management
20856,40008,health informatics
20857,40002,indexing
20858,40002,indexing
20859,40003,data modeling
20860,40004,big data
20861,40007,data querying
20862,40005,data processing
20863,40007,data querying
20864,40007,data querying
20865,40001,data management
20866,40008,health informatics
20867,40006,data storage
20868,40005,data processing
20869,40006,data storage
20870,40002,indexing
20871,40001,data management
20872,40003,data modeling
20873,40004,big data
20874,40002,indexing
20875,40008,health informatics
20876,40008,health informatics
20877,40006,data storage
20878,40004,big data
20879,40001,data management
20880,40002,indexing
20881,40007,data querying
20882,40004,big data
20883,40007,data querying
20884,40005,data processing
20885,40006,data storage
20886,40002,indexing
20887,40007,data querying
20888,40004,big data
20889,40004,big data
20890,40006,data storage
20891,40005,data processing
20892,40006,data storage
20893,40004,big data
20894,40006,data storage
20895,40007,data querying
20896,40003,data modeling
20897,40001,data management
20898,40005,data processing
20899,40005,data processing
20900,40008,health informatics
20901,40004,big data
20902,40001,data management
20903,40001,data management
20904,40004,big data
20905,40003,data modeling
20906,40008,health informatics
20907,40005,data processing
20908,40003,data modeling
20909,40007,data querying
20910,40007,data querying
20911,40008,health informatics
20912,40006,data storage
20913,40004,big data
20914,40005,data processing
20915,40002,indexing
20916,40006,data storage
20917,40005,data processing
20918,40004,big data
20919,40005,data processing
20920,40001,data management
20921,40005,data processing
20922,40005,data processing
20923,40003,data modeling
20924,40004,big data
20925,40008,health informatics
20926,40005,data processing
20927,40004,big data
20928,40008,health informatics
20929,40001,data management
20930,40005,data processing
20931,40008,health informatics
20932,40007,data querying
20933,40002,indexing
20934,40004,big data
20935,40008,health informatics
20936,40002,indexing
20937,40006,data storage
20938,40002,indexing
20939,40004,big data
20940,40004,big data
20941,40004,big data
20942,40001,data management
20943,40005,data processing
20944,40001,data management
20945,40002,indexing
20946,40007,data querying
20947,40003,data modeling
20948,40004,big data
20949,40003,data modeling
20950,40003,data modeling
20951,40002,indexing
20952,40005,data processing
20953,40002,indexing
20954,40001,data management
20955,40003,data modeling
20956,40004,big data
20957,40004,big data
20958,40004,big data
20959,40008,health informatics
20960,40004,big data
20961,40004,big data
20962,40008,health informatics
20963,40007,data querying
20964,40001,data management
20965,40005,data processing
20966,40006,data storage
20967,40007,data querying
20968,40003,data modeling
20969,40003,data modeling
20970,40003,data modeling
20971,40001,data management
20972,40008,health informatics
20973,40008,health informatics
20974,40003,data modeling
20975,40001,data management
20976,40003,data modeling
20977,40002,indexing
20978,40006,data storage
20979,40005,data processing
20980,40002,indexing
20981,40003,data modeling
20982,40001,data management
20983,40005,data processing
20984,40008,health informatics
20985,40001,data management
20986,40005,data processing
20987,40007,data querying
20988,40003,data modeling
20989,40008,health informatics
20990,40005,data processing
20991,40002,indexing
20992,40003,data modeling
20993,40001,data management
20994,40003,data modeling
20995,40005,data processing
20996,40001,data management
20997,40001,data management
20998,40004,big data
20999,40006,data storage
21000,40004,big data
21001,40007,data querying
21002,40001,data management
21003,40003,data modeling
21004,40001,data management
21005,40004,big data
21006,40001,data management
21007,40004,big data
21008,40006,data storage
21009,40001,data management
21010,40008,health informatics
21011,40003,data modeling
21012,40001,data management
21013,40003,data modeling
21014,40007,data querying
21015,40006,data storage
21016,40006,data storage
21017,40002,indexing
21018,40003,data modeling
21019,40003,data modeling
21020,40003,data modeling
21021,40007,data querying
21022,40001,data management
21023,40003,data modeling
21024,40006,data storage
21025,40001,data management
21026,40002,indexing
21027,40004,big data
21028,40006,data storage
21029,40002,indexing
21030,40006,data storage
21031,40007,data querying
21032,40004,big data
21033,40001,data management
21034,40003,data modeling
21035,40001,data management
21036,40007,data querying
21037,40004,big data
21038,40006,data storage
21039,40004,big data
21040,40006,data storage
21041,40007,data querying
21042,40005,data processing
21043,40003,data modeling
21044,40007,data querying
21045,40007,data querying
21046,40008,health informatics
21047,40003,data modeling
21048,40004,big data
21049,40005,data processing
21050,40005,data processing
21051,40005,data processing
21052,40001,data management
21053,40004,big data
21054,40006,data storage
21055,40001,data management
21056,40007,data querying
21057,40003,data modeling
21058,40006,data storage
21059,40001,data management
21060,40001,data management
21061,40003,data modeling
21062,40006,data storage
21063,40001,data management
21064,40008,health informatics
21065,40008,health informatics
21066,40005,data processing
21067,40003,data modeling
21068,40002,indexing
21069,40002,indexing
21070,40002,indexing
21071,40008,health informatics
21072,40006,data storage
21073,40003,data modeling
21074,40003,data modeling
21075,40003,data modeling
21076,40004,big data
21077,40001,data management
21078,40003,data modeling
21079,40005,data processing
21080,40001,data management
21081,40004,big data
21082,40006,data storage
21083,40005,data processing
21084,40006,data storage
21085,40006,data storage
21086,40007,data querying
21087,40006,data storage
21088,40007,data querying
21089,40007,data querying
21090,40004,big data
21091,40003,data modeling
21092,40005,data processing
21093,40003,data modeling
21094,40005,data processing
21095,40007,data querying
21096,40006,data storage
21097,40002,indexing
21098,40007,data querying
21099,40005,data processing
21100,40006,data storage
21101,40008,health informatics
21102,40003,data modeling
21103,40005,data processing
21104,40004,big data
21105,40004,big data
21106,40007,data querying
21107,40001,data management
21108,40002,indexing
21109,40005,data processing
21110,40006,data storage
21111,40008,health informatics
21112,40007,data querying
21113,40001,data management
21114,40005,data processing
21115,40008,health informatics
21116,40005,data processing
21117,40004,big data
21118,40004,big data
21119,40003,data modeling
21120,40006,data storage
21121,40004,big data
21122,40002,indexing
21123,40008,health informatics
21124,40006,data storage
21125,40006,data storage
21126,40008,health informatics
21127,40008,health informatics
21128,40003,data modeling
21129,40006,data storage
21130,40004,big data
21131,40006,data storage
21132,40008,health informatics
21133,40004,big data
21134,40004,big data
21135,40008,health informatics
21136,40003,data modeling
21137,40004,big data
21138,40006,data storage
21139,40007,data querying
21140,40004,big data
21141,40007,data querying
21142,40006,data storage
21143,40002,indexing
21144,40005,data processing
21145,40008,health informatics
21146,40008,health informatics
21147,40002,indexing
21148,40007,data querying
21149,40001,data management
21150,40005,data processing
21151,40005,data processing
21152,40007,data querying
21153,40006,data storage
21154,40007,data querying
21155,40005,data processing
21156,40001,data management
21157,40004,big data
21158,40007,data querying
21159,40004,big data
21160,40002,indexing
21161,40003,data modeling
21162,40008,health informatics
21163,40005,data processing
21164,40008,health informatics
21165,40001,data management
21166,40007,data querying
21167,40007,data querying
21168,40007,data querying
21169,40003,data modeling
21170,40001,data management
21171,40001,data management
21172,40002,indexing
21173,40001,data management
21174,40005,data processing
21175,40005,data processing
21176,40004,big data
21177,40005,data processing
21178,40004,big data
21179,40003,data modeling
21180,40003,data modeling
21181,40004,big data
21182,40004,big data
21183,40003,data modeling
21184,40001,data management
21185,40004,big data
21186,40003,data modeling
21187,40003,data modeling
21188,40002,indexing
21189,40003,data modeling
21190,40003,data modeling
21191,40008,health informatics
21192,40005,data processing
21193,40005,data processing
21194,40003,data modeling
21195,40003,data modeling
21196,40001,data management
21197,40008,health informatics
21198,40006,data storage
21199,40004,big data
21200,40004,big data
21201,40008,health informatics
21202,40006,data storage
21203,40003,data modeling
21204,40002,indexing
21205,40001,data management
21206,40006,data storage
21207,40003,data modeling
21208,40005,data processing
21209,40003,data modeling
21210,40001,data management
21211,40004,big data
21212,40004,big data
21213,40007,data querying
21214,40005,data processing
21215,40005,data processing
21216,40005,data processing
21217,40002,indexing
21218,40006,data storage
21219,40004,big data
21220,40007,data querying
21221,40001,data management
21222,40001,data management
21223,40007,data querying
21224,40003,data modeling
21225,40006,data storage
21226,40004,big data
21227,40005,data processing
21228,40008,health informatics
21229,40006,data storage
21230,40007,data querying
21231,40002,indexing
21232,40008,health informatics
21233,40005,data processing
21234,40003,data modeling
21235,40004,big data
21236,40008,health informatics
21237,40002,indexing
21238,40004,big data
21239,40005,data processing
21240,40005,data processing
21241,40008,health informatics
21242,40007,data querying
21243,40004,big data
21244,40005,data processing
21245,40004,big data
21246,40007,data querying
21247,40001,data management
21248,40004,big data
21249,40003,data modeling
21250,40003,data modeling
21251,40008,health informatics
21252,40003,data modeling
21253,40008,health informatics
21254,40005,data processing
21255,40008,health informatics
21256,40001,data management
21257,40005,data processing
21258,40003,data modeling
21259,40003,data modeling
21260,40007,data querying
21261,40005,data processing
21262,40001,data management
21263,40003,data modeling
21264,40004,big data
21265,40005,data processing
21266,40006,data storage
21267,40008,health informatics
21268,40008,health informatics
21269,40006,data storage
21270,40004,big data
21271,40006,data storage
21272,40001,data management
21273,40001,data management
21274,40005,data processing
21275,40001,data management
21276,40003,data modeling
21277,40003,data modeling
21278,40001,data management
21279,40004,big data
21280,40003,data modeling
21281,40003,data modeling
21282,40006,data storage
21283,40004,big data
21284,40008,health informatics
21285,40008,health informatics
21286,40003,data modeling
21287,40007,data querying
21288,40008,health informatics
21289,40001,data management
21290,40003,data modeling
21291,40001,data management
21292,40006,data storage
21293,40003,data modeling
21294,40003,data modeling
21295,40005,data processing
21296,40003,data modeling
21297,40008,health informatics
21298,40007,data querying
21299,40001,data management
21300,40005,data processing
21301,40004,big data
21302,40006,data storage
21303,40008,health informatics
21304,40001,data management
21305,40008,health informatics
21306,40004,big data
21307,40007,data querying
21308,40001,data management
21309,40008,health informatics
21310,40004,big data
21311,40005,data processing
21312,40008,health informatics
21313,40005,data processing
21314,40005,data processing
21315,40003,data modeling
21316,40007,data querying
21317,40008,health informatics
21318,40005,data processing
21319,40006,data storage
21320,40006,data storage
21321,40005,data processing
21322,40008,health informatics
21323,40008,health informatics
21324,40001,data management
21325,40007,data querying
21326,40001,data management
21327,40008,health informatics
21328,40002,indexing
21329,40001,data management
21330,40003,data modeling
21331,40002,indexing
21332,40001,data management
21333,40005,data processing
21334,40002,indexing
21335,40003,data modeling
21336,40002,indexing
21337,40002,indexing
21338,40005,data processing
21339,40006,data storage
21340,40001,data management
21341,40008,health informatics
21342,40006,data storage
21343,40007,data querying
21344,40002,indexing
21345,40002,indexing
21346,40004,big data
21347,40002,indexing
21348,40006,data storage
21349,40006,data storage
21350,40008,health informatics
21351,40008,health informatics
21352,40007,data querying
21353,40001,data management
21354,40007,data querying
21355,40004,big data
21356,40004,big data
21357,40003,data modeling
21358,40004,big data
21359,40003,data modeling
21360,40008,health informatics
21361,40003,data modeling
21362,40001,data management
21363,40001,data management
21364,40004,big data
21365,40001,data management
21366,40001,data management
21367,40008,health informatics
21368,40007,data querying
21369,40002,indexing
21370,40005,data processing
21371,40007,data querying
21372,40008,health informatics
21373,40001,data management
21374,40001,data management
21375,40001,data management
21376,40002,indexing
21377,40005,data processing
21378,40001,data management
21379,40004,big data
21380,40003,data modeling
21381,40007,data querying
21382,40001,data management
21383,40004,big data
21384,40006,data storage
21385,40003,data modeling
21386,40004,big data
21387,40008,health informatics
21388,40007,data querying
21389,40001,data management
21390,40005,data processing
21391,40004,big data
21392,40001,data management
21393,40006,data storage
21394,40007,data querying
21395,40006,data storage
21396,40007,data querying
21397,40001,data management
21398,40004,big data
21399,40002,indexing
21400,40006,data storage
21401,40002,indexing
21402,40002,indexing
21403,40008,health informatics
21404,40004,big data
21405,40006,data storage
21406,40008,health informatics
21407,40002,indexing
21408,40004,big data
21409,40001,data management
21410,40008,health informatics
21411,40008,health informatics
21412,40008,health informatics
21413,40004,big data
21414,40005,data processing
21415,40003,data modeling
21416,40004,big data
21417,40005,data processing
21418,40007,data querying
21419,40007,data querying
21420,40005,data processing
21421,40003,data modeling
21422,40004,big data
21423,40006,data storage
21424,40001,data management
21425,40001,data management
21426,40008,health informatics
21427,40008,health informatics
21428,40002,indexing
21429,40002,indexing
21430,40006,data storage
21431,40004,big data
21432,40006,data storage
21433,40001,data management
21434,40008,health informatics
21435,40007,data querying
21436,40003,data modeling
21437,40003,data modeling
21438,40007,data querying
21439,40001,data management
21440,40006,data storage
21441,40007,data querying
21442,40006,data storage
21443,40001,data management
21444,40003,data modeling
21445,40004,big data
21446,40002,indexing
21447,40006,data storage
21448,40002,indexing
21449,40005,data processing
21450,40004,big data
21451,40008,health informatics
21452,40005,data processing
21453,40006,data storage
21454,40002,indexing
21455,40002,indexing
21456,40008,health informatics
21457,40008,health informatics
21458,40007,data querying
21459,40001,data management
21460,40002,indexing
21461,40002,indexing
21462,40006,data storage
21463,40008,health informatics
21464,40004,big data
21465,40001,data management
21466,40001,data management
21467,40005,data processing
21468,40004,big data
21469,40003,data modeling
21470,40006,data storage
21471,40002,indexing
21472,40002,indexing
21473,40006,data storage
21474,40002,indexing
21475,40001,data management
21476,40002,indexing
21477,40008,health informatics
21478,40008,health informatics
21479,40001,data management
21480,40002,indexing
21481,40006,data storage
21482,40005,data processing
21483,40007,data querying
21484,40004,big data
21485,40006,data storage
21486,40005,data processing
21487,40005,data processing
21488,40007,data querying
21489,40008,health informatics
21490,40007,data querying
21491,40007,data querying
21492,40005,data processing
21493,40007,data querying
21494,40003,data modeling
21495,40001,data management
21496,40004,big data
21497,40007,data querying
21498,40006,data storage
21499,40005,data processing
21500,40002,indexing
