paperID	authorID	main
20745	10129	No
20746	10145	No
20747	10095	No
20748	10105	No
20749	10110	No
20750	10053	No
20751	10119	No
20752	10030	No
20753	10068	No
20754	10124	No
20755	10103	No
20756	10143	No
20757	10136	No
20758	10073	No
20759	10108	No
20760	10024	No
20761	10040	No
20762	10070	No
20763	10092	No
20764	10117	No
20765	10085	No
20766	10025	No
20767	10098	No
20768	10140	No
20769	10051	No
20770	10076	No
20771	10088	No
20772	10033	No
20773	10029	No
20774	10054	No
20775	10057	No
20776	10003	No
20777	10039	No
20778	10121	No
20779	10044	No
20780	10032	No
20781	10040	No
20782	10120	No
20783	10103	No
20784	10145	No
20785	10053	No
20786	10112	No
20787	10128	No
20788	10020	No
20789	10118	No
20790	10052	No
20791	10076	No
20792	10033	No
20793	10080	No
20794	10101	No
20795	10104	No
20796	10132	No
20797	10056	No
20798	10038	No
20799	10134	No
20800	10125	No
20801	10108	No
20802	10128	No
20803	10116	No
20804	10059	No
20805	10083	No
20806	10028	No
20807	10100	No
20808	10032	No
20809	10024	No
20810	10076	No
20811	10116	No
20812	10008	No
20813	10005	No
20814	10119	No
20815	10010	No
20816	10002	No
20817	10030	No
20818	10016	No
20819	10108	No
20820	10114	No
20821	10033	No
20822	10146	No
20823	10020	No
20824	10123	No
20825	10021	No
20826	10003	No
20827	10091	No
20828	10075	No
20829	10108	No
20830	10116	No
20831	10085	No
20832	10006	No
20833	10089	No
20834	10023	No
20835	10014	No
20836	10097	No
20837	10022	No
20838	10057	No
20839	10133	No
20840	10087	No
20841	10123	No
20842	10114	No
20843	10122	No
20844	10059	No
20845	10089	No
20846	10123	No
20847	10090	No
20848	10013	No
20849	10112	No
20850	10103	No
20851	10097	No
20852	10025	No
20853	10124	No
20854	10121	No
20855	10064	No
20856	10109	No
20857	10077	No
20858	10048	No
20859	10077	No
20860	10126	No
20861	10046	No
20862	10064	No
20863	10011	No
20864	10091	No
20865	10120	No
20866	10146	No
20867	10096	No
20868	10037	No
20869	10006	No
20870	10034	No
20871	10043	No
20872	10032	No
20873	10090	No
20874	10102	No
20875	10066	No
20876	10122	No
20877	10084	No
20878	10138	No
20879	10049	No
20880	10111	No
20881	10021	No
20882	10093	No
20883	10057	No
20884	10070	No
20885	10012	No
20886	10067	No
20887	10073	No
20888	10120	No
20889	10033	No
20890	10112	No
20891	10102	No
20892	10115	No
20893	10011	No
20894	10072	No
20895	10018	No
20896	10060	No
20897	10038	No
20898	10011	No
20899	10025	No
20900	10081	No
20901	10081	No
20902	10008	No
20903	10141	No
20904	10124	No
20905	10138	No
20906	10148	No
20907	10067	No
20908	10137	No
20909	10073	No
20910	10123	No
20911	10124	No
20912	10140	No
20913	10026	No
20914	10117	No
20915	10045	No
20916	10138	No
20917	10116	No
20918	10044	No
20919	10001	No
20920	10060	No
20921	10007	No
20922	10027	No
20923	10113	No
20924	10070	No
20925	10057	No
20926	10131	No
20927	10096	No
20928	10006	No
20929	10079	No
20930	10070	No
20931	10062	No
20932	10133	No
20933	10120	No
20934	10062	No
20935	10047	No
20936	10076	No
20937	10038	No
20938	10018	No
20939	10052	No
20940	10057	No
20941	10084	No
20942	10099	No
20943	10006	No
20944	10148	No
20945	10077	No
20946	10083	No
20947	10120	No
20948	10106	No
20949	10143	No
20950	10147	No
20951	10054	No
20952	10037	No
20953	10121	No
20954	10083	No
20955	10044	No
20956	10011	No
20957	10009	No
20958	10047	No
20959	10089	No
20960	10032	No
20961	10035	No
20962	10070	No
20963	10009	No
20964	10114	No
20965	10026	No
20966	10006	No
20967	10119	No
20968	10135	No
20969	10120	No
20970	10004	No
20971	10143	No
20972	10038	No
20973	10016	No
20974	10001	No
20975	10040	No
20976	10027	No
20977	10076	No
20978	10028	No
20979	10013	No
20980	10048	No
20981	10108	No
20982	10017	No
20983	10005	No
20984	10004	No
20985	10013	No
20986	10036	No
20987	10026	No
20988	10132	No
20989	10125	No
20990	10142	No
20991	10076	No
20992	10080	No
20993	10034	No
20994	10091	No
20995	10076	No
20996	10045	No
20997	10080	No
20998	10004	No
20999	10127	No
21000	10058	No
21001	10062	No
21002	10123	No
21003	10110	No
21004	10065	No
21005	10116	No
21006	10116	No
21007	10093	No
21008	10070	No
21009	10149	No
21010	10132	No
21011	10018	No
21012	10056	No
21013	10036	No
21014	10016	No
21015	10048	No
21016	10013	No
21017	10008	No
21018	10123	No
21019	10069	No
21020	10109	No
21021	10041	No
21022	10035	No
21023	10099	No
21024	10131	No
21025	10004	No
21026	10027	No
21027	10093	No
21028	10116	No
21029	10144	No
21030	10081	No
21031	10109	No
21032	10053	No
21033	10030	No
21034	10027	No
21035	10097	No
21036	10065	No
21037	10033	No
21038	10044	No
21039	10050	No
21040	10022	No
21041	10082	No
21042	10128	No
21043	10150	No
21044	10107	No
21045	10033	No
21046	10125	No
21047	10076	No
21048	10019	No
21049	10011	No
21050	10145	No
21051	10135	No
21052	10016	No
21053	10045	No
21054	10042	No
21055	10149	No
21056	10094	No
21057	10057	No
21058	10056	No
21059	10142	No
21060	10116	No
21061	10146	No
21062	10014	No
21063	10138	No
21064	10076	No
21065	10036	No
21066	10119	No
21067	10038	No
21068	10035	No
21069	10129	No
21070	10018	No
21071	10049	No
21072	10007	No
21073	10029	No
21074	10028	No
21075	10015	No
21076	10061	No
21077	10076	No
21078	10003	No
21079	10088	No
21080	10137	No
21081	10003	No
21082	10060	No
21083	10093	No
21084	10059	No
21085	10148	No
21086	10091	No
21087	10077	No
21088	10065	No
21089	10013	No
21090	10081	No
21091	10078	No
21092	10013	No
21093	10094	No
21094	10078	No
21095	10106	No
21096	10060	No
21097	10030	No
21098	10025	No
21099	10001	No
21100	10127	No
21101	10059	No
21102	10147	No
21103	10104	No
21104	10081	No
21105	10082	No
21106	10023	No
21107	10072	No
21108	10037	No
21109	10013	No
21110	10012	No
21111	10049	No
21112	10065	No
21113	10140	No
21114	10078	No
21115	10112	No
21116	10131	No
21117	10130	No
21118	10069	No
21119	10079	No
21120	10091	No
21121	10107	No
21122	10149	No
21123	10023	No
21124	10029	No
21125	10128	No
21126	10058	No
21127	10018	No
21128	10096	No
21129	10051	No
21130	10110	No
21131	10062	No
21132	10116	No
21133	10131	No
21134	10031	No
21135	10058	No
21136	10010	No
21137	10115	No
21138	10063	No
21139	10133	No
21140	10023	No
21141	10109	No
21142	10019	No
21143	10068	No
21144	10069	No
21145	10109	No
21146	10075	No
21147	10085	No
21148	10054	No
21149	10087	No
21150	10120	No
21151	10133	No
21152	10010	No
21153	10024	No
21154	10091	No
21155	10008	No
21156	10094	No
21157	10095	No
21158	10001	No
21159	10028	No
21160	10125	No
21161	10080	No
21162	10096	No
21163	10089	No
21164	10144	No
21165	10050	No
21166	10107	No
21167	10096	No
21168	10110	No
21169	10118	No
21170	10010	No
21171	10003	No
21172	10021	No
21173	10101	No
21174	10139	No
21175	10096	No
21176	10113	No
21177	10051	No
21178	10109	No
21179	10084	No
21180	10020	No
21181	10085	No
21182	10120	No
21183	10120	No
21184	10096	No
21185	10143	No
21186	10033	No
21187	10121	No
21188	10114	No
21189	10040	No
21190	10051	No
21191	10102	No
21192	10049	No
21193	10115	No
21194	10018	No
21195	10077	No
21196	10070	No
21197	10111	No
21198	10029	No
21199	10034	No
21200	10024	No
21201	10132	No
21202	10006	No
21203	10029	No
21204	10143	No
21205	10054	No
21206	10008	No
21207	10086	No
21208	10034	No
21209	10061	No
21210	10023	No
21211	10087	No
21212	10074	No
21213	10039	No
21214	10130	No
21215	10085	No
21216	10121	No
21217	10076	No
21218	10110	No
21219	10040	No
21220	10024	No
21221	10006	No
21222	10088	No
21223	10137	No
21224	10098	No
21225	10138	No
21226	10095	No
21227	10064	No
21228	10131	No
21229	10104	No
21230	10073	No
21231	10062	No
21232	10038	No
21233	10100	No
21234	10100	No
21235	10120	No
21236	10145	No
21237	10017	No
21238	10120	No
21239	10132	No
21240	10025	No
21241	10079	No
21242	10092	No
21243	10068	No
21244	10078	No
21245	10110	No
21246	10126	No
21247	10030	No
21248	10142	No
21249	10118	No
21250	10068	No
21251	10095	No
21252	10088	No
21253	10029	No
21254	10079	No
21255	10101	No
21256	10125	No
21257	10069	No
21258	10037	No
21259	10143	No
21260	10124	No
21261	10044	No
21262	10032	No
21263	10076	No
21264	10114	No
21265	10029	No
21266	10081	No
21267	10011	No
21268	10079	No
21269	10136	No
21270	10089	No
21271	10123	No
21272	10056	No
21273	10143	No
21274	10020	No
21275	10087	No
21276	10128	No
21277	10008	No
21278	10130	No
21279	10005	No
21280	10048	No
21281	10076	No
21282	10011	No
21283	10124	No
21284	10076	No
21285	10008	No
21286	10124	No
21287	10125	No
21288	10095	No
21289	10100	No
21290	10022	No
21291	10011	No
21292	10004	No
21293	10104	No
21294	10113	No
21295	10054	No
21296	10072	No
21297	10145	No
21298	10138	No
21299	10034	No
21300	10076	No
21301	10002	No
21302	10022	No
21303	10005	No
21304	10132	No
21305	10083	No
21306	10077	No
21307	10045	No
21308	10120	No
21309	10054	No
21310	10133	No
21311	10055	No
21312	10084	No
21313	10079	No
21314	10022	No
21315	10140	No
21316	10070	No
21317	10021	No
21318	10117	No
21319	10108	No
21320	10023	No
21321	10106	No
21322	10018	No
21323	10076	No
21324	10012	No
21325	10062	No
21326	10012	No
21327	10044	No
21328	10001	No
21329	10043	No
21330	10132	No
21331	10024	No
21332	10095	No
21333	10065	No
21334	10012	No
21335	10026	No
21336	10109	No
21337	10039	No
21338	10010	No
21339	10011	No
21340	10100	No
21341	10015	No
21342	10052	No
21343	10090	No
21344	10066	No
21345	10101	No
21346	10096	No
21347	10055	No
21348	10088	No
21349	10052	No
21350	10144	No
21351	10142	No
21352	10036	No
21353	10060	No
21354	10113	No
21355	10122	No
21356	10122	No
21357	10058	No
21358	10058	No
21359	10085	No
21360	10147	No
21361	10129	No
21362	10022	No
21363	10145	No
21364	10139	No
21365	10034	No
21366	10114	No
21367	10018	No
21368	10100	No
21369	10127	No
21370	10144	No
21371	10010	No
21372	10093	No
21373	10093	No
21374	10037	No
21375	10090	No
21376	10011	No
21377	10029	No
21378	10125	No
21379	10010	No
21380	10028	No
21381	10043	No
21382	10119	No
21383	10044	No
21384	10053	No
21385	10043	No
21386	10081	No
21387	10055	No
21388	10134	No
21389	10017	No
21390	10034	No
21391	10046	No
21392	10124	No
21393	10049	No
21394	10143	No
21395	10125	No
21396	10037	No
21397	10006	No
21398	10030	No
21399	10007	No
21400	10078	No
21401	10119	No
21402	10069	No
21403	10066	No
21404	10043	No
21405	10112	No
21406	10026	No
21407	10120	No
21408	10072	No
21409	10011	No
21410	10063	No
21411	10147	No
21412	10015	No
21413	10072	No
21414	10084	No
21415	10108	No
21416	10015	No
21417	10074	No
21418	10110	No
21419	10144	No
21420	10048	No
21421	10055	No
21422	10130	No
21423	10059	No
21424	10106	No
21425	10067	No
21426	10062	No
21427	10140	No
21428	10042	No
21429	10111	No
21430	10099	No
21431	10068	No
21432	10053	No
21433	10060	No
21434	10026	No
21435	10001	No
21436	10017	No
21437	10014	No
21438	10135	No
21439	10136	No
21440	10013	No
21441	10098	No
21442	10131	No
21443	10006	No
21444	10088	No
21445	10037	No
21446	10039	No
21447	10118	No
21448	10035	No
21449	10122	No
21450	10001	No
21451	10071	No
21452	10145	No
21453	10047	No
21454	10062	No
21455	10085	No
21456	10143	No
21457	10095	No
21458	10060	No
21459	10062	No
21460	10011	No
21461	10028	No
21462	10130	No
21463	10059	No
21464	10124	No
21465	10119	No
21466	10038	No
21467	10093	No
21468	10092	No
21469	10082	No
21470	10112	No
21471	10062	No
21472	10078	No
21473	10072	No
21474	10030	No
21475	10018	No
21476	10077	No
21477	10098	No
21478	10140	No
21479	10119	No
21480	10047	No
21481	10006	No
21482	10147	No
21483	10113	No
21484	10025	No
21485	10060	No
21486	10093	No
21487	10100	No
21488	10120	No
21489	10074	No
21490	10146	No
21491	10066	No
21492	10129	No
21493	10132	No
21494	10037	No
21495	10057	No
21496	10138	No
21497	10035	No
21498	10116	No
21499	10143	No
21500	10033	No
21501	10088	No
21502	10049	No
21503	10023	No
21504	10080	No
21505	10066	No
21506	10056	No
21507	10068	No
21508	10132	No
21509	10013	No
21510	10049	No
21511	10067	No
21512	10139	No
21513	10005	No
21514	10081	No
21515	10130	No
21516	10089	No
21517	10014	No
21518	10119	No
21519	10092	No
21520	10130	No
21521	10006	No
21522	10089	No
21523	10062	No
21524	10108	No
21525	10113	No
21526	10011	No
21527	10097	No
21528	10037	No
21529	10123	No
21530	10038	No
21531	10040	No
21532	10046	No
21533	10149	No
21534	10031	No
21535	10042	No
21536	10084	No
21537	10037	No
21538	10077	No
21539	10061	No
21540	10008	No
21541	10001	No
21542	10025	No
21543	10038	No
21544	10134	No
21545	10086	No
21546	10014	No
21547	10011	No
21548	10110	No
21549	10125	No
21550	10010	No
21551	10017	No
21552	10018	No
21553	10055	No
21554	10026	No
21555	10025	No
21556	10148	No
21557	10026	No
21558	10117	No
21559	10071	No
21560	10017	No
21561	10017	No
21562	10087	No
21563	10122	No
21564	10084	No
21565	10029	No
21566	10076	No
21567	10143	No
21568	10137	No
21569	10058	No
21570	10089	No
21571	10110	No
21572	10079	No
21573	10110	No
21574	10130	No
21575	10135	No
21576	10103	No
21577	10039	No
21578	10012	No
21579	10054	No
21580	10073	No
21581	10005	No
21582	10147	No
21583	10076	No
21584	10078	No
21585	10106	No
21586	10010	No
21587	10083	No
21588	10082	No
21589	10036	No
21590	10035	No
21591	10079	No
21592	10085	No
21593	10081	No
21594	10089	No
21595	10022	No
21596	10078	No
21597	10092	No
21598	10074	No
21599	10071	No
21600	10124	No
21601	10104	No
21602	10009	No
21603	10136	No
21604	10109	No
21605	10002	No
21606	10069	No
21607	10014	No
21608	10019	No
21609	10010	No
21610	10134	No
21611	10109	No
21612	10140	No
21613	10107	No
21614	10089	No
21615	10024	No
21616	10026	No
21617	10149	No
21618	10031	No
21619	10143	No
21620	10061	No
21621	10114	No
21622	10135	No
21623	10056	No
21624	10131	No
21625	10130	No
21626	10123	No
21627	10047	No
21628	10065	No
21629	10127	No
21630	10067	No
21631	10024	No
21632	10125	No
21633	10111	No
21634	10144	No
21635	10065	No
21636	10086	No
21637	10150	No
21638	10114	No
21639	10146	No
21640	10087	No
21641	10063	No
21642	10086	No
21643	10098	No
21644	10045	No
21645	10018	No
21646	10055	No
21647	10117	No
21648	10103	No
21649	10118	No
21650	10060	No
21651	10018	No
21652	10059	No
21653	10139	No
21654	10124	No
21655	10035	No
21656	10053	No
21657	10065	No
21658	10106	No
21659	10030	No
21660	10066	No
21661	10050	No
21662	10002	No
21663	10105	No
21664	10113	No
21665	10138	No
21666	10131	No
21667	10127	No
21668	10134	No
21669	10080	No
21670	10059	No
21671	10020	No
21672	10027	No
21673	10050	No
21674	10130	No
21675	10081	No
21676	10089	No
21677	10035	No
21678	10034	No
21679	10085	No
21680	10027	No
21681	10071	No
21682	10126	No
21683	10022	No
21684	10106	No
21685	10092	No
21686	10082	No
21687	10066	No
21688	10076	No
21689	10104	No
21690	10038	No
21691	10023	No
21692	10095	No
21693	10011	No
21694	10095	No
21695	10137	No
21696	10080	No
21697	10015	No
21698	10042	No
21699	10125	No
21700	10058	No
21701	10094	No
21702	10066	No
21703	10133	No
21704	10124	No
21705	10045	No
21706	10052	No
21707	10084	No
21708	10060	No
21709	10078	No
21710	10030	No
21711	10082	No
21712	10049	No
21713	10090	No
21714	10055	No
21715	10094	No
21716	10129	No
21717	10038	No
21718	10065	No
21719	10118	No
21720	10138	No
21721	10006	No
21722	10107	No
21723	10034	No
21724	10145	No
21725	10100	No
21726	10122	No
21727	10127	No
21728	10110	No
21729	10018	No
21730	10096	No
21731	10026	No
21732	10042	No
21733	10009	No
21734	10114	No
21735	10128	No
21736	10122	No
21737	10066	No
21738	10009	No
21739	10114	No
21740	10080	No
21741	10055	No
21742	10088	No
21743	10134	No
21744	10025	No
21745	10123	No
21746	10046	No
21747	10017	No
21748	10047	No
21749	10142	No
21750	10071	No
21751	10071	No
21752	10072	No
21753	10106	No
21754	10045	No
21755	10147	No
21756	10126	No
21757	10090	No
21758	10147	No
21759	10147	No
21760	10083	No
21761	10116	No
21762	10079	No
21763	10136	No
21764	10067	No
21765	10032	No
21766	10055	No
21767	10021	No
21768	10037	No
21769	10119	No
21770	10044	No
21771	10019	No
21772	10002	No
21773	10015	No
21774	10039	No
21775	10086	No
21776	10071	No
21777	10027	No
21778	10005	No
21779	10015	No
21780	10077	No
21781	10112	No
21782	10001	No
21783	10117	No
21784	10092	No
21785	10046	No
21786	10071	No
21787	10125	No
21788	10048	No
21789	10122	No
21790	10069	No
21791	10025	No
21792	10045	No
21793	10077	No
21794	10036	No
21795	10112	No
21796	10023	No
21797	10029	No
21798	10117	No
21799	10030	No
21800	10092	No
21801	10134	No
21802	10088	No
21803	10103	No
21804	10129	No
21805	10051	No
21806	10135	No
21807	10138	No
21808	10028	No
21809	10074	No
21810	10081	No
21811	10044	No
21812	10037	No
21813	10120	No
21814	10069	No
21815	10121	No
21816	10074	No
21817	10049	No
21818	10016	No
21819	10080	No
21820	10079	No
21821	10089	No
21822	10143	No
21823	10090	No
21824	10120	No
21825	10134	No
21826	10091	No
21827	10073	No
21828	10123	No
21829	10110	No
21830	10110	No
21831	10072	No
21832	10039	No
21833	10123	No
21834	10094	No
21835	10019	No
21836	10007	No
21837	10080	No
21838	10039	No
21839	10126	No
21840	10147	No
21841	10088	No
21842	10030	No
21843	10027	No
21844	10014	No
21845	10068	No
21846	10092	No
21847	10038	No
21848	10121	No
21849	10096	No
21850	10012	No
21851	10128	No
21852	10018	No
21853	10051	No
21854	10062	No
21855	10065	No
21856	10131	No
21857	10087	No
21858	10132	No
21859	10028	No
21860	10002	No
21861	10008	No
21862	10134	No
21863	10145	No
21864	10027	No
21865	10014	No
21866	10139	No
21867	10144	No
21868	10027	No
21869	10120	No
21870	10146	No
21871	10102	No
21872	10066	No
21873	10113	No
21874	10040	No
21875	10016	No
21876	10067	No
21877	10092	No
21878	10070	No
21879	10076	No
21880	10143	No
21881	10092	No
21882	10108	No
21883	10113	No
21884	10082	No
21885	10045	No
21886	10047	No
21887	10115	No
21888	10065	No
21889	10043	No
21890	10096	No
21891	10011	No
21892	10035	No
21893	10071	No
21894	10002	No
21895	10004	No
21896	10004	No
21897	10145	No
21898	10132	No
21899	10147	No
21900	10067	No
21901	10022	No
21902	10065	No
21903	10089	No
21904	10014	No
21905	10040	No
21906	10008	No
21907	10113	No
21908	10058	No
21909	10053	No
21910	10095	No
21911	10126	No
21912	10082	No
21913	10028	No
21914	10116	No
21915	10100	No
21916	10055	No
21917	10149	No
21918	10049	No
21919	10005	No
21920	10015	No
21921	10060	No
21922	10150	No
21923	10054	No
21924	10139	No
21925	10062	No
21926	10102	No
21927	10090	No
21928	10045	No
21929	10044	No
21930	10106	No
21931	10090	No
21932	10137	No
21933	10149	No
21934	10021	No
21935	10147	No
21936	10060	No
21937	10087	No
21938	10077	No
21939	10090	No
21940	10140	No
21941	10059	No
21942	10150	No
21943	10114	No
21944	10036	No
21945	10052	No
21946	10145	No
21947	10124	No
21948	10079	No
21949	10115	No
21950	10062	No
21951	10017	No
21952	10079	No
21953	10005	No
21954	10013	No
21955	10110	No
21956	10047	No
21957	10072	No
21958	10030	No
21959	10048	No
21960	10027	No
21961	10107	No
21962	10125	No
21963	10072	No
21964	10078	No
21965	10046	No
21966	10025	No
21967	10035	No
21968	10130	No
21969	10099	No
21970	10104	No
21971	10084	No
21972	10006	No
21973	10118	No
21974	10133	No
21975	10094	No
21976	10141	No
21977	10034	No
21978	10104	No
21979	10042	No
21980	10050	No
21981	10102	No
21982	10010	No
21983	10131	No
21984	10065	No
21985	10076	No
21986	10027	No
21987	10019	No
21988	10068	No
21989	10063	No
21990	10121	No
21991	10028	No
21992	10090	No
21993	10044	No
21994	10114	No
21995	10086	No
21996	10047	No
21997	10042	No
21998	10015	No
21999	10131	No
22000	10141	No
