paperID,authorID,review,decision
20503,10020,Nice Nice...,Approved
20504,10020,Nice Nice...,Approved
20505,10118,Nice Nice...,Approved
20506,10042,Nice Nice...,Approved
20507,10147,Nice Nice...,Approved
20508,10039,Nice Nice...,Approved
20509,10110,Nice Nice...,Approved
20510,10144,Bad bad...,Denied
20511,10010,Bad bad...,Denied
20512,10121,Bad bad...,Denied
20513,10113,Nice Nice...,Approved
20514,10094,Bad bad...,Denied
20515,10055,Bad bad...,Denied
20516,10029,Nice Nice...,Approved
20517,10133,Bad bad...,Denied
20518,10098,Nice Nice...,Approved
20519,10112,Nice Nice...,Approved
20520,10150,Nice Nice...,Approved
20521,10033,Bad bad...,Denied
20522,10054,Nice Nice...,Approved
20523,10099,Bad bad...,Denied
20524,10054,Bad bad...,Denied
20525,10149,Nice Nice...,Approved
20526,10046,Bad bad...,Denied
20527,10039,Bad bad...,Denied
20528,10140,Nice Nice...,Approved
20529,10087,Nice Nice...,Approved
20530,10010,Nice Nice...,Approved
20531,10019,Nice Nice...,Approved
20532,10139,Nice Nice...,Approved
20533,10066,Bad bad...,Denied
20534,10083,Bad bad...,Denied
20535,10018,Bad bad...,Denied
20536,10115,Bad bad...,Denied
20537,10048,Bad bad...,Denied
20538,10098,Nice Nice...,Approved
20539,10121,Nice Nice...,Approved
20540,10042,Bad bad...,Denied
20541,10129,Nice Nice...,Approved
20542,10058,Bad bad...,Denied
20543,10102,Nice Nice...,Approved
20544,10023,Nice Nice...,Approved
20545,10048,Nice Nice...,Approved
20546,10052,Bad bad...,Denied
20547,10007,Nice Nice...,Approved
20548,10018,Nice Nice...,Approved
20549,10084,Nice Nice...,Approved
20550,10099,Nice Nice...,Approved
20551,10047,Nice Nice...,Approved
20552,10050,Nice Nice...,Approved
20553,10111,Bad bad...,Denied
20554,10142,Bad bad...,Denied
20555,10034,Bad bad...,Denied
20556,10128,Nice Nice...,Approved
20557,10023,Nice Nice...,Approved
20558,10090,Bad bad...,Denied
20559,10078,Bad bad...,Denied
20560,10146,Nice Nice...,Approved
20561,10012,Bad bad...,Denied
20562,10079,Bad bad...,Denied
20563,10100,Bad bad...,Denied
20564,10054,Nice Nice...,Approved
20565,10095,Nice Nice...,Approved
20566,10109,Bad bad...,Denied
20567,10115,Nice Nice...,Approved
20568,10006,Bad bad...,Denied
20569,10096,Bad bad...,Denied
20570,10145,Bad bad...,Denied
20571,10088,Bad bad...,Denied
20572,10102,Nice Nice...,Approved
20573,10131,Nice Nice...,Approved
20574,10140,Nice Nice...,Approved
20575,10097,Nice Nice...,Approved
20576,10139,Nice Nice...,Approved
20577,10110,Nice Nice...,Approved
20578,10121,Nice Nice...,Approved
20579,10011,Bad bad...,Denied
20580,10038,Bad bad...,Denied
20581,10061,Nice Nice...,Approved
20582,10015,Bad bad...,Denied
20583,10098,Nice Nice...,Approved
20584,10093,Bad bad...,Denied
20585,10074,Nice Nice...,Approved
20586,10100,Bad bad...,Denied
20587,10007,Nice Nice...,Approved
20588,10069,Nice Nice...,Approved
20589,10059,Bad bad...,Denied
20590,10047,Nice Nice...,Approved
20591,10081,Bad bad...,Denied
20592,10043,Bad bad...,Denied
20593,10085,Nice Nice...,Approved
20594,10096,Nice Nice...,Approved
20595,10076,Bad bad...,Denied
20596,10049,Bad bad...,Denied
20597,10117,Bad bad...,Denied
20598,10022,Nice Nice...,Approved
20599,10086,Bad bad...,Denied
20600,10020,Nice Nice...,Approved
20601,10016,Nice Nice...,Approved
20602,10056,Bad bad...,Denied
20603,10015,Bad bad...,Denied
20604,10019,Nice Nice...,Approved
20605,10004,Nice Nice...,Approved
20606,10037,Bad bad...,Denied
20607,10075,Bad bad...,Denied
20608,10093,Bad bad...,Denied
20609,10083,Bad bad...,Denied
20610,10070,Nice Nice...,Approved
20611,10133,Nice Nice...,Approved
20612,10118,Nice Nice...,Approved
20613,10034,Bad bad...,Denied
20614,10134,Nice Nice...,Approved
20615,10109,Nice Nice...,Approved
20616,10022,Nice Nice...,Approved
20617,10107,Nice Nice...,Approved
20618,10101,Bad bad...,Denied
20619,10131,Bad bad...,Denied
20620,10087,Bad bad...,Denied
20621,10131,Bad bad...,Denied
20622,10081,Nice Nice...,Approved
20623,10138,Bad bad...,Denied
20624,10142,Bad bad...,Denied
20625,10109,Bad bad...,Denied
20626,10081,Bad bad...,Denied
20627,10087,Nice Nice...,Approved
20628,10113,Nice Nice...,Approved
20629,10086,Nice Nice...,Approved
20630,10145,Nice Nice...,Approved
20631,10120,Nice Nice...,Approved
20632,10100,Nice Nice...,Approved
20633,10095,Bad bad...,Denied
20634,10031,Bad bad...,Denied
20635,10061,Bad bad...,Denied
20636,10107,Nice Nice...,Approved
20637,10103,Bad bad...,Denied
20638,10096,Bad bad...,Denied
20639,10098,Bad bad...,Denied
20640,10109,Bad bad...,Denied
20641,10003,Bad bad...,Denied
20642,10061,Bad bad...,Denied
20643,10086,Bad bad...,Denied
20644,10080,Bad bad...,Denied
20645,10026,Bad bad...,Denied
20646,10072,Nice Nice...,Approved
20647,10132,Nice Nice...,Approved
20648,10076,Nice Nice...,Approved
20649,10139,Bad bad...,Denied
20650,10076,Nice Nice...,Approved
20651,10140,Nice Nice...,Approved
20652,10012,Nice Nice...,Approved
20653,10148,Nice Nice...,Approved
20654,10090,Nice Nice...,Approved
20655,10057,Nice Nice...,Approved
20656,10108,Bad bad...,Denied
20657,10142,Nice Nice...,Approved
20658,10060,Bad bad...,Denied
20659,10063,Nice Nice...,Approved
20660,10060,Bad bad...,Denied
20661,10059,Nice Nice...,Approved
20662,10117,Bad bad...,Denied
20663,10001,Bad bad...,Denied
20664,10015,Nice Nice...,Approved
20665,10009,Nice Nice...,Approved
20666,10098,Bad bad...,Denied
20667,10143,Nice Nice...,Approved
20668,10118,Nice Nice...,Approved
20669,10036,Nice Nice...,Approved
20670,10002,Bad bad...,Denied
20671,10053,Bad bad...,Denied
20672,10063,Bad bad...,Denied
20673,10062,Nice Nice...,Approved
20674,10041,Nice Nice...,Approved
20675,10093,Bad bad...,Denied
20676,10053,Nice Nice...,Approved
20677,10106,Nice Nice...,Approved
20678,10061,Bad bad...,Denied
20679,10086,Bad bad...,Denied
20680,10130,Bad bad...,Denied
20681,10101,Bad bad...,Denied
20682,10050,Bad bad...,Denied
20683,10056,Bad bad...,Denied
20684,10129,Nice Nice...,Approved
20685,10142,Nice Nice...,Approved
20686,10010,Nice Nice...,Approved
20687,10068,Nice Nice...,Approved
20688,10009,Bad bad...,Denied
20689,10049,Bad bad...,Denied
20690,10099,Bad bad...,Denied
20691,10064,Nice Nice...,Approved
20692,10146,Nice Nice...,Approved
20693,10087,Nice Nice...,Approved
20694,10029,Nice Nice...,Approved
20695,10116,Nice Nice...,Approved
20696,10004,Bad bad...,Denied
20697,10140,Bad bad...,Denied
20698,10024,Nice Nice...,Approved
20699,10117,Bad bad...,Denied
20700,10052,Bad bad...,Denied
20701,10131,Nice Nice...,Approved
20702,10011,Nice Nice...,Approved
20703,10097,Bad bad...,Denied
20704,10138,Nice Nice...,Approved
20705,10108,Nice Nice...,Approved
20706,10117,Nice Nice...,Approved
20707,10109,Bad bad...,Denied
20708,10032,Nice Nice...,Approved
20709,10055,Bad bad...,Denied
20710,10056,Nice Nice...,Approved
20711,10099,Nice Nice...,Approved
20712,10083,Bad bad...,Denied
20713,10073,Nice Nice...,Approved
20714,10129,Nice Nice...,Approved
20715,10016,Nice Nice...,Approved
20716,10014,Nice Nice...,Approved
20717,10067,Nice Nice...,Approved
20718,10049,Nice Nice...,Approved
20719,10060,Nice Nice...,Approved
20720,10128,Nice Nice...,Approved
20721,10095,Bad bad...,Denied
20722,10045,Bad bad...,Denied
20723,10127,Bad bad...,Denied
20724,10117,Bad bad...,Denied
20725,10027,Bad bad...,Denied
20726,10076,Bad bad...,Denied
20727,10010,Nice Nice...,Approved
20728,10141,Bad bad...,Denied
20729,10138,Nice Nice...,Approved
20730,10074,Nice Nice...,Approved
20731,10107,Bad bad...,Denied
20732,10078,Bad bad...,Denied
20733,10112,Nice Nice...,Approved
20734,10061,Nice Nice...,Approved
20735,10016,Bad bad...,Denied
20736,10143,Nice Nice...,Approved
20737,10063,Nice Nice...,Approved
20738,10073,Nice Nice...,Approved
20739,10120,Bad bad...,Denied
20740,10080,Nice Nice...,Approved
20741,10010,Nice Nice...,Approved
20742,10054,Nice Nice...,Approved
20743,10141,Nice Nice...,Approved
20744,10103,Nice Nice...,Approved
20745,10087,Nice Nice...,Approved
20746,10016,Bad bad...,Denied
20747,10099,Nice Nice...,Approved
20748,10075,Bad bad...,Denied
20749,10082,Bad bad...,Denied
20750,10039,Nice Nice...,Approved
20751,10066,Bad bad...,Denied
20752,10052,Nice Nice...,Approved
20753,10089,Bad bad...,Denied
20754,10025,Nice Nice...,Approved
20755,10083,Bad bad...,Denied
20756,10149,Nice Nice...,Approved
20757,10150,Bad bad...,Denied
20758,10096,Nice Nice...,Approved
20759,10088,Nice Nice...,Approved
20760,10018,Bad bad...,Denied
20761,10041,Nice Nice...,Approved
20762,10139,Bad bad...,Denied
20763,10113,Nice Nice...,Approved
20764,10040,Bad bad...,Denied
20765,10054,Nice Nice...,Approved
20766,10125,Bad bad...,Denied
20767,10020,Bad bad...,Denied
20768,10106,Nice Nice...,Approved
20769,10138,Bad bad...,Denied
20770,10075,Nice Nice...,Approved
20771,10047,Nice Nice...,Approved
20772,10114,Bad bad...,Denied
20773,10143,Bad bad...,Denied
20774,10080,Bad bad...,Denied
20775,10028,Nice Nice...,Approved
20776,10085,Nice Nice...,Approved
20777,10111,Nice Nice...,Approved
20778,10057,Nice Nice...,Approved
20779,10109,Nice Nice...,Approved
20780,10128,Nice Nice...,Approved
20781,10069,Nice Nice...,Approved
20782,10052,Nice Nice...,Approved
20783,10120,Bad bad...,Denied
20784,10108,Bad bad...,Denied
20785,10065,Nice Nice...,Approved
20786,10079,Bad bad...,Denied
20787,10065,Bad bad...,Denied
20788,10091,Nice Nice...,Approved
20789,10107,Nice Nice...,Approved
20790,10065,Bad bad...,Denied
20791,10067,Nice Nice...,Approved
20792,10117,Bad bad...,Denied
20793,10027,Nice Nice...,Approved
20794,10129,Nice Nice...,Approved
20795,10059,Bad bad...,Denied
20796,10016,Nice Nice...,Approved
20797,10025,Nice Nice...,Approved
20798,10148,Nice Nice...,Approved
20799,10002,Nice Nice...,Approved
20800,10150,Bad bad...,Denied
20801,10056,Bad bad...,Denied
20802,10088,Nice Nice...,Approved
20803,10093,Bad bad...,Denied
20804,10029,Bad bad...,Denied
20805,10136,Bad bad...,Denied
20806,10100,Bad bad...,Denied
20807,10001,Nice Nice...,Approved
20808,10035,Bad bad...,Denied
20809,10052,Nice Nice...,Approved
20810,10050,Nice Nice...,Approved
20811,10086,Nice Nice...,Approved
20812,10131,Nice Nice...,Approved
20813,10065,Nice Nice...,Approved
20814,10126,Bad bad...,Denied
20815,10011,Nice Nice...,Approved
20816,10024,Nice Nice...,Approved
20817,10098,Nice Nice...,Approved
20818,10019,Nice Nice...,Approved
20819,10064,Nice Nice...,Approved
20820,10061,Bad bad...,Denied
20821,10089,Nice Nice...,Approved
20822,10106,Bad bad...,Denied
20823,10149,Nice Nice...,Approved
20824,10080,Nice Nice...,Approved
20825,10005,Nice Nice...,Approved
20826,10135,Nice Nice...,Approved
20827,10114,Nice Nice...,Approved
20828,10021,Nice Nice...,Approved
20829,10076,Nice Nice...,Approved
20830,10103,Bad bad...,Denied
20831,10136,Nice Nice...,Approved
20832,10047,Bad bad...,Denied
20833,10099,Nice Nice...,Approved
20834,10026,Nice Nice...,Approved
20835,10093,Bad bad...,Denied
20836,10064,Nice Nice...,Approved
20837,10046,Bad bad...,Denied
20838,10023,Nice Nice...,Approved
20839,10036,Bad bad...,Denied
20840,10067,Bad bad...,Denied
20841,10053,Nice Nice...,Approved
20842,10086,Nice Nice...,Approved
20843,10094,Nice Nice...,Approved
20844,10025,Bad bad...,Denied
20845,10066,Nice Nice...,Approved
20846,10076,Nice Nice...,Approved
20847,10103,Bad bad...,Denied
20848,10058,Nice Nice...,Approved
20849,10121,Bad bad...,Denied
20850,10045,Bad bad...,Denied
20851,10123,Nice Nice...,Approved
20852,10078,Nice Nice...,Approved
20853,10013,Nice Nice...,Approved
20854,10149,Nice Nice...,Approved
20855,10141,Nice Nice...,Approved
20856,10042,Nice Nice...,Approved
20857,10019,Bad bad...,Denied
20858,10100,Nice Nice...,Approved
20859,10149,Bad bad...,Denied
20860,10141,Bad bad...,Denied
20861,10088,Nice Nice...,Approved
20862,10067,Bad bad...,Denied
20863,10100,Nice Nice...,Approved
20864,10036,Bad bad...,Denied
20865,10010,Nice Nice...,Approved
20866,10120,Nice Nice...,Approved
20867,10055,Nice Nice...,Approved
20868,10148,Nice Nice...,Approved
20869,10121,Bad bad...,Denied
20870,10048,Nice Nice...,Approved
20871,10097,Nice Nice...,Approved
20872,10002,Nice Nice...,Approved
20873,10131,Bad bad...,Denied
20874,10068,Bad bad...,Denied
20875,10083,Bad bad...,Denied
20876,10057,Nice Nice...,Approved
20877,10069,Bad bad...,Denied
20878,10095,Nice Nice...,Approved
20879,10086,Nice Nice...,Approved
20880,10037,Bad bad...,Denied
20881,10060,Nice Nice...,Approved
20882,10139,Bad bad...,Denied
20883,10011,Nice Nice...,Approved
20884,10029,Bad bad...,Denied
20885,10101,Bad bad...,Denied
20886,10091,Bad bad...,Denied
20887,10032,Nice Nice...,Approved
20888,10060,Bad bad...,Denied
20889,10007,Nice Nice...,Approved
20890,10066,Nice Nice...,Approved
20891,10014,Bad bad...,Denied
20892,10109,Nice Nice...,Approved
20893,10100,Bad bad...,Denied
20894,10040,Nice Nice...,Approved
20895,10116,Nice Nice...,Approved
20896,10003,Bad bad...,Denied
20897,10007,Nice Nice...,Approved
20898,10034,Nice Nice...,Approved
20899,10031,Nice Nice...,Approved
20900,10055,Nice Nice...,Approved
20901,10027,Nice Nice...,Approved
20902,10061,Bad bad...,Denied
20903,10072,Bad bad...,Denied
20904,10131,Nice Nice...,Approved
20905,10148,Bad bad...,Denied
20906,10036,Nice Nice...,Approved
20907,10041,Bad bad...,Denied
20908,10021,Bad bad...,Denied
20909,10062,Bad bad...,Denied
20910,10006,Nice Nice...,Approved
20911,10011,Nice Nice...,Approved
20912,10145,Nice Nice...,Approved
20913,10027,Bad bad...,Denied
20914,10015,Nice Nice...,Approved
20915,10004,Bad bad...,Denied
20916,10054,Bad bad...,Denied
20917,10040,Bad bad...,Denied
20918,10082,Nice Nice...,Approved
20919,10116,Bad bad...,Denied
20920,10015,Bad bad...,Denied
20921,10050,Bad bad...,Denied
20922,10146,Nice Nice...,Approved
20923,10007,Bad bad...,Denied
20924,10105,Nice Nice...,Approved
20925,10022,Nice Nice...,Approved
20926,10075,Nice Nice...,Approved
20927,10105,Bad bad...,Denied
20928,10105,Bad bad...,Denied
20929,10086,Nice Nice...,Approved
20930,10013,Nice Nice...,Approved
20931,10017,Nice Nice...,Approved
20932,10073,Nice Nice...,Approved
20933,10074,Nice Nice...,Approved
20934,10090,Bad bad...,Denied
20935,10090,Nice Nice...,Approved
20936,10020,Bad bad...,Denied
20937,10077,Bad bad...,Denied
20938,10149,Bad bad...,Denied
20939,10123,Nice Nice...,Approved
20940,10028,Nice Nice...,Approved
20941,10061,Nice Nice...,Approved
20942,10042,Nice Nice...,Approved
20943,10078,Nice Nice...,Approved
20944,10034,Nice Nice...,Approved
20945,10023,Bad bad...,Denied
20946,10124,Bad bad...,Denied
20947,10130,Bad bad...,Denied
20948,10021,Nice Nice...,Approved
20949,10056,Nice Nice...,Approved
20950,10117,Bad bad...,Denied
20951,10055,Bad bad...,Denied
20952,10053,Nice Nice...,Approved
20953,10001,Bad bad...,Denied
20954,10043,Nice Nice...,Approved
20955,10030,Nice Nice...,Approved
20956,10076,Nice Nice...,Approved
20957,10107,Nice Nice...,Approved
20958,10130,Nice Nice...,Approved
20959,10018,Bad bad...,Denied
20960,10055,Nice Nice...,Approved
20961,10094,Bad bad...,Denied
20962,10126,Bad bad...,Denied
20963,10066,Nice Nice...,Approved
20964,10075,Nice Nice...,Approved
20965,10072,Nice Nice...,Approved
20966,10024,Bad bad...,Denied
20967,10098,Nice Nice...,Approved
20968,10129,Nice Nice...,Approved
20969,10138,Nice Nice...,Approved
20970,10146,Nice Nice...,Approved
20971,10001,Bad bad...,Denied
20972,10108,Bad bad...,Denied
20973,10149,Nice Nice...,Approved
20974,10054,Nice Nice...,Approved
20975,10105,Bad bad...,Denied
20976,10053,Nice Nice...,Approved
20977,10112,Bad bad...,Denied
20978,10055,Bad bad...,Denied
20979,10081,Nice Nice...,Approved
20980,10105,Bad bad...,Denied
20981,10055,Bad bad...,Denied
20982,10113,Bad bad...,Denied
20983,10129,Bad bad...,Denied
20984,10095,Nice Nice...,Approved
20985,10093,Nice Nice...,Approved
20986,10049,Nice Nice...,Approved
20987,10068,Bad bad...,Denied
20988,10131,Nice Nice...,Approved
20989,10081,Bad bad...,Denied
20990,10141,Nice Nice...,Approved
20991,10068,Nice Nice...,Approved
20992,10044,Nice Nice...,Approved
20993,10057,Bad bad...,Denied
20994,10061,Bad bad...,Denied
20995,10040,Bad bad...,Denied
20996,10141,Nice Nice...,Approved
20997,10032,Nice Nice...,Approved
20998,10057,Bad bad...,Denied
20999,10091,Bad bad...,Denied
21000,10120,Nice Nice...,Approved
21001,10041,Bad bad...,Denied
21002,10009,Bad bad...,Denied
21003,10113,Nice Nice...,Approved
21004,10054,Bad bad...,Denied
21005,10034,Nice Nice...,Approved
21006,10111,Bad bad...,Denied
21007,10139,Bad bad...,Denied
21008,10089,Nice Nice...,Approved
21009,10013,Nice Nice...,Approved
21010,10027,Nice Nice...,Approved
21011,10075,Nice Nice...,Approved
21012,10133,Bad bad...,Denied
21013,10038,Bad bad...,Denied
21014,10103,Bad bad...,Denied
21015,10129,Nice Nice...,Approved
21016,10106,Nice Nice...,Approved
21017,10109,Nice Nice...,Approved
21018,10061,Bad bad...,Denied
21019,10135,Nice Nice...,Approved
21020,10087,Nice Nice...,Approved
21021,10132,Nice Nice...,Approved
21022,10009,Nice Nice...,Approved
21023,10120,Nice Nice...,Approved
21024,10053,Bad bad...,Denied
21025,10141,Bad bad...,Denied
21026,10100,Nice Nice...,Approved
21027,10006,Bad bad...,Denied
21028,10109,Nice Nice...,Approved
21029,10016,Bad bad...,Denied
21030,10099,Bad bad...,Denied
21031,10128,Bad bad...,Denied
21032,10041,Nice Nice...,Approved
21033,10059,Nice Nice...,Approved
21034,10011,Bad bad...,Denied
21035,10001,Nice Nice...,Approved
21036,10115,Nice Nice...,Approved
21037,10011,Nice Nice...,Approved
21038,10149,Nice Nice...,Approved
21039,10047,Nice Nice...,Approved
21040,10016,Nice Nice...,Approved
21041,10108,Nice Nice...,Approved
21042,10126,Nice Nice...,Approved
21043,10062,Bad bad...,Denied
21044,10132,Nice Nice...,Approved
21045,10040,Bad bad...,Denied
21046,10138,Nice Nice...,Approved
21047,10046,Nice Nice...,Approved
21048,10141,Bad bad...,Denied
21049,10036,Nice Nice...,Approved
21050,10009,Nice Nice...,Approved
21051,10147,Bad bad...,Denied
21052,10099,Bad bad...,Denied
21053,10030,Bad bad...,Denied
21054,10117,Nice Nice...,Approved
21055,10004,Nice Nice...,Approved
21056,10145,Nice Nice...,Approved
21057,10123,Nice Nice...,Approved
21058,10021,Bad bad...,Denied
21059,10065,Bad bad...,Denied
21060,10115,Bad bad...,Denied
21061,10085,Nice Nice...,Approved
21062,10089,Bad bad...,Denied
21063,10097,Bad bad...,Denied
21064,10135,Nice Nice...,Approved
21065,10075,Nice Nice...,Approved
21066,10030,Bad bad...,Denied
21067,10122,Nice Nice...,Approved
21068,10131,Bad bad...,Denied
21069,10084,Bad bad...,Denied
21070,10093,Nice Nice...,Approved
21071,10117,Bad bad...,Denied
21072,10075,Nice Nice...,Approved
21073,10112,Nice Nice...,Approved
21074,10091,Nice Nice...,Approved
21075,10072,Nice Nice...,Approved
21076,10109,Bad bad...,Denied
21077,10079,Nice Nice...,Approved
21078,10129,Bad bad...,Denied
21079,10057,Nice Nice...,Approved
21080,10121,Bad bad...,Denied
21081,10043,Nice Nice...,Approved
21082,10109,Nice Nice...,Approved
21083,10020,Nice Nice...,Approved
21084,10140,Bad bad...,Denied
21085,10125,Bad bad...,Denied
21086,10014,Bad bad...,Denied
21087,10148,Nice Nice...,Approved
21088,10073,Nice Nice...,Approved
21089,10090,Nice Nice...,Approved
21090,10147,Nice Nice...,Approved
21091,10150,Bad bad...,Denied
21092,10137,Bad bad...,Denied
21093,10075,Bad bad...,Denied
21094,10054,Bad bad...,Denied
21095,10047,Nice Nice...,Approved
21096,10075,Nice Nice...,Approved
21097,10078,Nice Nice...,Approved
21098,10068,Nice Nice...,Approved
21099,10050,Nice Nice...,Approved
21100,10032,Nice Nice...,Approved
21101,10040,Bad bad...,Denied
21102,10089,Bad bad...,Denied
21103,10102,Bad bad...,Denied
21104,10139,Bad bad...,Denied
21105,10084,Nice Nice...,Approved
21106,10096,Nice Nice...,Approved
21107,10032,Nice Nice...,Approved
21108,10093,Nice Nice...,Approved
21109,10122,Nice Nice...,Approved
21110,10019,Nice Nice...,Approved
21111,10039,Nice Nice...,Approved
21112,10055,Nice Nice...,Approved
21113,10133,Nice Nice...,Approved
21114,10019,Nice Nice...,Approved
21115,10038,Nice Nice...,Approved
21116,10150,Bad bad...,Denied
21117,10062,Nice Nice...,Approved
21118,10006,Bad bad...,Denied
21119,10084,Nice Nice...,Approved
21120,10074,Nice Nice...,Approved
21121,10137,Bad bad...,Denied
21122,10137,Nice Nice...,Approved
21123,10150,Bad bad...,Denied
21124,10148,Nice Nice...,Approved
21125,10033,Bad bad...,Denied
21126,10098,Nice Nice...,Approved
21127,10056,Bad bad...,Denied
21128,10067,Nice Nice...,Approved
21129,10074,Bad bad...,Denied
21130,10065,Nice Nice...,Approved
21131,10059,Nice Nice...,Approved
21132,10023,Bad bad...,Denied
21133,10119,Nice Nice...,Approved
21134,10112,Bad bad...,Denied
21135,10030,Bad bad...,Denied
21136,10119,Bad bad...,Denied
21137,10108,Bad bad...,Denied
21138,10069,Nice Nice...,Approved
21139,10141,Bad bad...,Denied
21140,10089,Nice Nice...,Approved
21141,10047,Bad bad...,Denied
21142,10041,Nice Nice...,Approved
21143,10062,Bad bad...,Denied
21144,10064,Nice Nice...,Approved
21145,10052,Bad bad...,Denied
21146,10118,Bad bad...,Denied
21147,10039,Bad bad...,Denied
21148,10030,Bad bad...,Denied
21149,10108,Bad bad...,Denied
21150,10100,Nice Nice...,Approved
21151,10100,Bad bad...,Denied
21152,10101,Nice Nice...,Approved
21153,10138,Nice Nice...,Approved
21154,10056,Nice Nice...,Approved
21155,10133,Bad bad...,Denied
21156,10078,Bad bad...,Denied
21157,10061,Bad bad...,Denied
21158,10037,Bad bad...,Denied
21159,10039,Bad bad...,Denied
21160,10148,Nice Nice...,Approved
21161,10071,Bad bad...,Denied
21162,10060,Nice Nice...,Approved
21163,10053,Bad bad...,Denied
21164,10122,Nice Nice...,Approved
21165,10119,Nice Nice...,Approved
21166,10127,Bad bad...,Denied
21167,10120,Bad bad...,Denied
21168,10022,Nice Nice...,Approved
21169,10042,Bad bad...,Denied
21170,10014,Nice Nice...,Approved
21171,10020,Nice Nice...,Approved
21172,10020,Nice Nice...,Approved
21173,10132,Bad bad...,Denied
21174,10059,Bad bad...,Denied
21175,10025,Nice Nice...,Approved
21176,10106,Bad bad...,Denied
21177,10008,Nice Nice...,Approved
21178,10107,Nice Nice...,Approved
21179,10072,Bad bad...,Denied
21180,10149,Bad bad...,Denied
21181,10012,Nice Nice...,Approved
21182,10021,Bad bad...,Denied
21183,10092,Nice Nice...,Approved
21184,10074,Nice Nice...,Approved
21185,10023,Nice Nice...,Approved
21186,10049,Nice Nice...,Approved
21187,10007,Nice Nice...,Approved
21188,10039,Nice Nice...,Approved
21189,10028,Nice Nice...,Approved
21190,10082,Nice Nice...,Approved
21191,10120,Bad bad...,Denied
21192,10135,Nice Nice...,Approved
21193,10018,Bad bad...,Denied
21194,10009,Bad bad...,Denied
21195,10064,Bad bad...,Denied
21196,10063,Nice Nice...,Approved
21197,10131,Bad bad...,Denied
21198,10038,Nice Nice...,Approved
21199,10141,Bad bad...,Denied
21200,10049,Bad bad...,Denied
21201,10119,Bad bad...,Denied
21202,10085,Nice Nice...,Approved
21203,10124,Nice Nice...,Approved
21204,10100,Nice Nice...,Approved
21205,10024,Nice Nice...,Approved
21206,10072,Nice Nice...,Approved
21207,10120,Nice Nice...,Approved
21208,10054,Bad bad...,Denied
21209,10030,Nice Nice...,Approved
21210,10132,Nice Nice...,Approved
21211,10051,Nice Nice...,Approved
21212,10101,Nice Nice...,Approved
21213,10011,Bad bad...,Denied
21214,10068,Nice Nice...,Approved
21215,10017,Nice Nice...,Approved
21216,10096,Bad bad...,Denied
21217,10014,Nice Nice...,Approved
21218,10095,Bad bad...,Denied
21219,10071,Bad bad...,Denied
21220,10092,Bad bad...,Denied
21221,10042,Nice Nice...,Approved
21222,10118,Nice Nice...,Approved
21223,10038,Nice Nice...,Approved
21224,10103,Bad bad...,Denied
21225,10025,Nice Nice...,Approved
21226,10013,Nice Nice...,Approved
21227,10114,Bad bad...,Denied
21228,10030,Nice Nice...,Approved
21229,10062,Nice Nice...,Approved
21230,10029,Nice Nice...,Approved
21231,10136,Nice Nice...,Approved
21232,10130,Nice Nice...,Approved
21233,10005,Nice Nice...,Approved
21234,10123,Nice Nice...,Approved
21235,10046,Nice Nice...,Approved
21236,10005,Bad bad...,Denied
21237,10110,Nice Nice...,Approved
21238,10077,Bad bad...,Denied
21239,10038,Nice Nice...,Approved
21240,10108,Bad bad...,Denied
21241,10074,Bad bad...,Denied
21242,10035,Bad bad...,Denied
21243,10056,Nice Nice...,Approved
21244,10004,Bad bad...,Denied
21245,10013,Nice Nice...,Approved
21246,10130,Nice Nice...,Approved
21247,10086,Nice Nice...,Approved
21248,10018,Nice Nice...,Approved
21249,10082,Bad bad...,Denied
21250,10139,Nice Nice...,Approved
21251,10002,Bad bad...,Denied
21252,10084,Nice Nice...,Approved
21253,10120,Bad bad...,Denied
21254,10149,Nice Nice...,Approved
21255,10070,Bad bad...,Denied
21256,10077,Nice Nice...,Approved
21257,10129,Nice Nice...,Approved
21258,10006,Bad bad...,Denied
21259,10105,Nice Nice...,Approved
21260,10108,Nice Nice...,Approved
21261,10134,Nice Nice...,Approved
21262,10044,Nice Nice...,Approved
21263,10085,Bad bad...,Denied
21264,10065,Bad bad...,Denied
21265,10114,Bad bad...,Denied
21266,10121,Nice Nice...,Approved
21267,10041,Bad bad...,Denied
21268,10047,Nice Nice...,Approved
21269,10071,Nice Nice...,Approved
21270,10012,Nice Nice...,Approved
21271,10078,Bad bad...,Denied
21272,10016,Bad bad...,Denied
21273,10041,Bad bad...,Denied
21274,10062,Nice Nice...,Approved
21275,10014,Bad bad...,Denied
21276,10009,Bad bad...,Denied
21277,10132,Bad bad...,Denied
21278,10023,Bad bad...,Denied
21279,10057,Bad bad...,Denied
21280,10122,Nice Nice...,Approved
21281,10145,Bad bad...,Denied
21282,10097,Bad bad...,Denied
21283,10147,Bad bad...,Denied
21284,10095,Nice Nice...,Approved
21285,10100,Nice Nice...,Approved
21286,10139,Bad bad...,Denied
21287,10126,Nice Nice...,Approved
21288,10056,Nice Nice...,Approved
21289,10095,Nice Nice...,Approved
21290,10086,Bad bad...,Denied
21291,10125,Nice Nice...,Approved
21292,10022,Nice Nice...,Approved
21293,10140,Bad bad...,Denied
21294,10063,Bad bad...,Denied
21295,10022,Nice Nice...,Approved
21296,10116,Nice Nice...,Approved
21297,10084,Bad bad...,Denied
21298,10123,Bad bad...,Denied
