paperID,citedBy
20765,20761
21398,21153
21667,21900
20323,20746
20045,20175
20173,21915
20560,21241
21363,21037
20065,20311
20143,21528
21062,20860
20993,20910
20681,21257
20825,20740
20292,20139
21313,20488
20391,21853
20728,21100
20411,21656
21451,20646
20873,21910
21578,21607
20780,20855
21597,20944
20842,21000
21963,21253
20498,21933
21846,20963
21384,20549
21412,20763
20797,20473
21134,20475
21022,20080
21569,20673
20055,21825
21769,21745
21345,20778
20324,20502
21742,20843
21000,21435
21573,20617
21218,21217
20373,21003
21613,21456
21990,21901
21136,21238
20555,21120
20807,21266
21342,21744
21464,21087
20338,21936
20041,21233
21642,20408
21183,21245
21674,20565
20317,20276
20905,20743
20206,21246
20136,20499
21280,21040
20970,20746
21003,21176
20099,20504
20725,21248
20576,21256
20462,20825
20301,21310
20621,20494
21231,21470
20766,20956
21235,21674
20732,20833
21602,21805
21131,21774
20820,20764
20305,20231
20656,20790
20906,20610
20716,21315
21934,20322
21058,21365
20935,21352
20172,21682
21106,20283
20757,20586
21285,21180
20371,21310
21407,20457
20176,20911
20282,20953
21829,20685
21058,21142
21835,21842
21915,20168
21457,20738
20527,20837
20134,20653
21162,21260
20775,21620
21654,20202
20075,21817
21603,20554
21655,20601
21829,21700
20246,21775
20801,20275
20096,21748
20739,21619
21577,21867
21952,20655
20255,20964
21684,21994
20602,21867
21802,20749
20123,21002
20802,21441
20453,21980
21235,21183
20679,20463
21028,21876
20960,21722
21642,21607
21710,20069
21034,21910
20778,21781
20092,20611
21478,20397
20509,21704
21175,21093
20412,20971
20965,20842
20374,21156
21819,21359
20035,20947
21825,20842
20790,20405
20153,21770
21635,21566
20288,21264
21670,20024
20315,20562
20255,20474
20650,21839
20356,21691
21716,20646
20525,20263
21962,21047
20429,21095
21014,20417
21678,20787
21650,20021
20301,21557
20762,20522
21800,21988
21331,20936
21798,21613
20011,21283
21231,20110
20708,21384
21647,20891
20317,20815
20952,21283
20450,21880
20911,20146
20742,20572
20540,20957
21058,21547
21381,20068
20981,20685
20121,20479
20663,20803
21616,20563
20548,20100
20193,21892
20238,21279
20904,20394
21121,20153
21240,20550
21493,21142
21652,20239
20814,21500
21358,21507
21494,20804
20424,21722
20366,20438
20985,21281
21325,21137
21404,20618
21439,21286
21507,20980
20428,21505
20606,21652
21820,20734
21517,20303
20931,20543
20108,20614
20056,21320
20027,20313
21474,20221
21133,21474
20419,21659
20055,21275
20794,21614
21612,21152
21207,20772
20785,21590
20012,21870
21917,20603
20231,20971
20104,21024
20184,21664
21220,21510
21620,20233
21878,21508
21911,21467
21569,21939
21487,20763
21571,20333
20315,21815
20436,20666
20523,20003
20844,21876
21105,21327
20596,20016
21296,20742
20327,21819
21648,20478
20914,20023
21002,20976
20976,21488
21732,21078
20631,20384
20709,21915
20412,21513
20060,20223
20207,20558
21100,20348
21200,20534
21008,20661
21122,21627
21413,20208
20002,20402
20808,20921
20616,20555
20259,21859
21503,20986
20402,21691
20472,21983
20782,21465
21486,20595
20640,21320
20989,21054
21367,21597
21077,21649
21841,20405
20098,20042
21997,20037
20661,21729
20056,21883
20439,20260
21210,21350
20048,21880
20792,20511
21427,21685
20211,21428
21135,21116
21207,20860
20565,21716
21676,21521
20632,20129
20725,21280
20175,21828
20033,20821
20301,20389
20746,20678
21720,21211
21170,20794
21074,21355
21942,20271
20862,21096
20746,20661
20641,20232
21782,21386
20564,20854
21234,21161
20458,21947
20252,20283
21056,21400
21170,21465
21972,21098
21143,21921
20235,21900
21668,21297
21524,20793
20955,20229
20188,20558
21760,21519
21663,21993
20150,21403
21425,20588
20892,21457
20912,20142
20502,20173
21262,21391
21526,20580
20936,21456
21275,20620
21460,20377
21216,21779
21850,20570
20620,20788
21604,21308
20356,20886
21447,21339
21352,20677
21115,20492
21337,20909
21903,21797
21171,21519
21404,21889
20464,21953
21056,21849
21845,20396
21094,20080
21600,20502
20384,21951
21397,21493
20522,21995
21798,20815
20535,21884
20870,20877
20567,21735
21415,20928
20158,20984
21443,21421
20471,21667
20062,20254
22000,20865
20024,20807
20938,21182
21050,21215
21513,20152
20626,20113
20767,21400
21962,20305
20905,20547
20983,20221
20399,21614
21161,21177
21494,20125
21377,21557
20217,21166
20197,20236
20494,20444
21148,21883
20755,21762
20793,21193
20775,21014
21763,20834
21973,21348
20782,20074
21860,21652
21727,21678
20666,21077
21873,21477
21598,21962
21985,21104
21958,20130
20030,20800
21443,20966
21114,20306
21383,20298
21246,20681
21772,20377
20419,20247
21131,20960
20873,21756
21328,20985
21400,20163
21462,21186
20709,20604
21819,20386
20317,20807
21801,21841
20419,20186
20503,20645
20512,21205
21861,21003
21846,21626
20984,21416
21233,21001
21564,20926
20595,21328
20500,21541
20935,21597
20919,21780
21115,20587
20308,21024
21321,21627
20240,21381
21634,20619
20359,20817
20519,20852
21317,20118
20275,21554
21440,20534
20219,21283
20836,21072
20356,21559
21953,20782
21776,20083
21212,20539
20986,20761
21016,20169
21409,20156
20410,20499
21010,20413
21441,21582
20989,20257
21330,21308
20191,20799
21965,21686
21446,21660
20614,20513
21510,20662
20277,20973
20981,20997
20466,21616
20981,20833
20476,20595
21071,21735
21964,20042
20315,21989
20171,21593
21527,20012
21240,20954
21283,20051
21859,20263
21739,21444
21806,20029
20600,20605
21226,20074
21879,20572
20458,20618
21841,21010
21585,20495
21450,21659
20683,20922
21045,21129
21444,21304
20448,21701
21801,20485
21915,21254
21359,21574
20396,21165
20161,20785
21870,20259
21107,21655
21038,20697
21808,20485
21491,21197
20422,20225
21776,21992
20719,20332
20815,20665
20848,21565
21374,20999
21811,21340
21953,20487
21141,21204
20268,20267
21106,21458
21736,20228
20173,21255
21349,21021
20873,21171
21052,20951
21490,21433
21876,20523
21512,21050
21436,21763
20411,20007
20419,21061
21315,20751
20341,20320
20662,21716
21443,20420
20493,20202
21709,21687
20512,20150
20378,20656
21233,21507
20962,20796
21794,21599
20683,21374
21557,21874
21362,20614
21034,21048
21040,21586
20343,21101
21881,21814
20820,20164
20411,21439
21492,21905
21649,20770
21693,20812
20383,21860
20999,20025
20283,20159
21243,20568
20097,20988
20504,20336
21238,20181
21387,21334
20373,20781
21912,20804
21938,21215
21864,21505
21856,20786
20911,20931
21220,20674
21799,21442
21411,20292
21710,21988
21519,20221
20451,21636
21453,20826
21709,20895
21183,21186
20626,21122
20221,21544
20177,20931
21780,21432
20684,21982
21821,21614
21817,20721
20150,20671
21869,21818
20788,21960
20888,20008
21701,20032
21474,21052
21744,21295
20376,20739
21235,20611
21570,21315
21855,20729
21041,21340
21877,20243
21363,20636
21213,20481
21863,20840
20509,20793
21519,20306
20286,20890
21839,21137
21077,20462
20831,20844
20561,20403
20184,20882
20850,20188
20404,21185
20044,21696
21860,21590
21293,20121
20347,21297
20750,20718
21620,20761
20097,21556
20017,21725
21595,21085
20456,21360
20743,20694
21121,20286
20423,21615
20867,21316
21164,20116
20029,21498
20985,21152
20203,20217
21150,20085
20197,21861
20467,21370
20265,21035
20831,20120
21930,21260
21664,20247
21870,21071
20966,20334
20760,21873
21828,20398
20934,21659
20113,20231
20047,20539
20850,21100
20211,21612
21530,21435
21393,20125
20250,21370
20261,20626
21207,20305
20960,21860
21846,20523
20319,21346
20487,21848
21540,21296
20311,20948
20361,21903
20408,20923
21575,20212
20483,20289
20642,20031
20075,20607
21018,21209
20610,21294
20841,20116
21117,20782
20575,20281
20061,20161
20659,21564
21936,20249
21333,21931
21153,20399
21689,20139
21112,21037
20255,20556
20406,20088
21988,20885
20316,20080
21316,21296
20807,21605
21216,20817
21998,20526
21064,21183
20253,21993
20044,20341
20553,20538
21407,20754
21227,20967
21908,21008
21933,20415
21322,21483
20946,21303
20655,21965
20215,21094
20519,21679
21977,20312
20794,21458
20577,21648
20325,20131
20519,20931
21305,21324
21350,20040
20458,21401
20294,20690
21079,20933
21042,21970
20824,21283
21632,20072
20672,20704
21428,21531
21810,21463
20058,20639
20236,20179
21563,20443
20919,21244
21550,21133
21231,20975
21509,21880
20079,20497
21364,20421
20202,21105
21208,20460
20095,20171
21692,21159
21044,20430
20369,20869
21771,20251
21686,20145
21312,20134
21306,20843
20798,20781
20209,20428
21927,21585
21136,20564
21022,20558
21246,20381
21257,20809
20760,21650
21388,21987
20757,20457
21449,21509
20918,20349
20763,21802
20038,21990
21431,21841
21737,21327
20694,20444
20698,20679
20324,20703
21973,21704
20517,20193
21659,21689
20617,21849
21532,21727
21250,20359
21817,21297
20019,20074
21336,20981
20334,20901
21292,21647
20260,20687
20416,21973
21844,21761
21485,20003
20412,21463
20522,21237
20945,20928
21722,20468
20499,21811
20949,20496
20268,20812
21019,20649
21923,20859
21645,21775
20404,20593
21018,20252
20797,21027
21387,20238
20102,21282
20253,21748
20067,21190
20080,21263
21919,21482
20159,20892
21229,20188
20301,20219
20535,20771
21557,20539
21212,20993
20956,21936
20239,21721
20961,20589
21982,21770
20869,21164
20115,21256
21699,21981
21859,20031
20265,21123
20759,21217
20094,21872
21385,20317
21264,21832
21994,20499
20427,20649
20759,21268
20422,20104
21998,20838
21948,20688
20298,20148
20970,20493
21917,20417
20808,21704
21996,21236
21635,21757
20215,21005
20482,20030
20277,21424
20215,20760
21602,21698
20019,20669
21719,20539
20320,20797
20585,20361
20223,20263
21334,20965
20954,21777
20376,21586
21184,21361
20145,20313
20566,21308
20650,20374
21095,20541
20430,21175
20870,20089
21941,20855
20998,20125
21406,21939
21727,20768
21354,21677
21933,20437
21928,21560
21025,21057
20378,21897
20124,20085
21617,20935
20677,21806
20464,20004
21597,21795
21563,21855
21278,21912
21362,20163
20438,21103
20802,20520
21241,20260
20332,20364
20060,21757
20063,21394
20452,20816
20590,21391
21225,21896
20930,20077
20253,21275
21136,20124
21366,21709
21096,21182
20698,20480
21853,21076
20487,20573
20592,20584
20266,20914
20636,21089
20435,21002
20364,21020
21456,20415
21897,21768
21230,20414
20810,20538
20863,21075
20900,20190
21627,20044
21898,20079
20946,20107
20793,21290
20553,20161
20569,21205
20296,21287
21267,20185
20117,21185
20107,20132
20392,20851
21187,20138
20258,21916
21186,20401
20664,21048
20744,21169
20769,20125
21523,21530
20013,20496
21738,21388
21990,21398
20228,21788
20134,20890
20115,21551
21918,20016
20075,20436
21741,20356
20661,21252
20982,20451
21216,21359
21464,20941
21347,21254
21416,20004
20590,21860
20381,20688
20930,20748
20492,21019
20766,20596
20927,20712
21921,21024
20830,20137
20537,20056
20187,21944
21010,20970
20910,20216
21396,21649
20149,20998
20981,20225
20426,21476
20760,20471
21406,20784
21311,20249
20225,20004
21532,21064
21621,21636
21011,20145
20007,21922
21236,20834
20795,21550
20273,20211
20747,21580
20059,21325
21583,21254
21967,20028
21163,21167
21556,21058
20547,21346
21697,20756
20114,21983
21500,21553
21968,21745
20223,21038
21559,21856
21664,20762
21364,21614
20598,20081
21017,20403
20114,21574
20428,20257
20389,20095
20837,21125
21983,21599
20807,21555
20259,21601
20493,21834
21517,21762
21879,20088
20609,20337
20698,21696
20526,21208
21973,20593
20486,21529
20624,21973
20697,21462
20713,20675
21258,21545
21978,20347
20346,21259
20467,21493
20852,21961
20075,21016
21718,20277
20933,21932
21436,20125
21224,21254
20239,21062
20706,20569
21032,20034
20396,20069
20157,21171
21500,21926
20055,20366
21885,21510
20752,21135
20303,21896
21320,21087
21839,20711
21790,21946
21516,20684
21591,20088
20007,21768
21891,20124
21276,21018
21167,20827
20895,20812
20024,20546
20399,20800
21968,20149
21465,20688
21762,20276
20129,21041
21839,21671
20864,20285
20968,21714
20462,21848
21293,20661
21378,21994
21611,21780
21521,20782
21833,21317
21285,20575
20452,21987
20655,20273
21822,20730
20400,21312
20332,20721
21656,21850
20992,20568
21230,20542
21751,20197
21941,21552
21114,20189
21113,20320
21018,21872
20531,20872
20483,21480
21571,21207
21769,20675
20624,20596
20586,20540
20501,21422
21499,20478
21975,21770
21631,20887
20274,21514
21491,20384
21403,20690
20722,20704
21633,21708
20709,21683
21753,20740
20139,20253
21874,21366
21748,20103
21616,20917
21571,21392
20264,20083
21292,21321
20082,20023
20796,21506
21343,21216
20292,21238
20116,21999
21114,21482
21007,21888
20696,21531
21080,21601
20986,21169
20922,21834
21233,20429
21438,20608
21414,21629
20322,20321
20979,20467
21035,20549
21115,20176
20328,21033
21764,20905
20806,20942
21485,20992
20808,20568
20596,21115
20749,20641
21104,20795
21362,20668
20836,20564
21253,21496
20477,21356
20674,21306
20934,20767
21450,21399
20189,20380
21561,20477
21503,21177
20565,21405
21038,20230
21859,20601
21683,21434
21050,20865
20741,21971
21632,20505
21751,21362
20431,20049
20657,21880
21988,21422
21245,21402
20352,21637
21859,21538
21445,20799
20644,20674
21123,21205
21044,20202
21105,20587
20396,21286
20564,20644
21651,21958
20311,21979
21551,20729
21501,20325
20247,20103
20384,21553
20503,21727
21624,21085
21964,20643
21202,20273
21967,20969
20252,20796
21965,21060
21221,20094
20529,21386
20177,21258
21513,20958
21739,21296
21069,21803
20207,21357
20188,20533
21202,21329
21947,20346
21361,21961
20693,21138
21321,21885
20159,20544
20530,20384
20852,21381
20547,20672
21643,20608
21862,20636
20479,21935
20152,20003
20701,20485
21432,21734
21618,20290
21722,20875
21182,20325
20929,20669
21647,21786
21375,20611
21641,20713
21665,20712
20005,21301
21114,21132
20148,21255
20957,20373
20612,21227
20125,21070
21238,21939
21866,21995
20997,20176
21567,21148
21023,21996
21708,20132
21561,20918
21418,20338
21252,20418
21914,20097
21275,20057
21299,21904
20315,21035
20477,20057
21397,21732
21657,21089
20211,21872
21138,20357
21343,21147
20956,20419
20138,20960
21487,21949
21200,21405
21714,20007
21273,20101
21580,21183
20644,20656
21892,20926
20841,20782
20787,20257
20147,20813
20620,20995
20314,20254
20074,20994
21325,20194
21603,20469
20508,20715
20825,20367
20799,21857
20730,20242
20423,20640
21563,21259
20668,21347
20951,20301
20399,21904
20006,21792
21666,20349
20014,20631
20768,20355
20060,20878
20247,20713
21013,21445
21560,20456
20969,20387
20377,20665
20314,21170
20483,21271
20183,20098
20164,20814
20855,20072
21504,20836
20853,20985
20926,21544
20269,20260
20924,21322
21672,21295
21106,21464
21276,21725
21060,21315
21038,21496
21178,21580
20132,20375
20849,20940
20732,21859
21607,20857
20022,21425
21599,20416
20086,20215
21997,20690
20186,21726
21941,21907
20089,20404
21895,20921
20938,20772
21572,21820
20884,21365
21028,20803
20599,20699
21016,20641
20071,20178
21751,20277
20286,21736
20878,20192
21489,21088
21923,20018
20754,21915
20749,21534
20483,21627
20043,21518
21443,20694
21925,20447
20886,20621
21052,20417
21166,20294
20340,21520
21051,21139
20296,21262
20769,20314
21062,20051
21840,20858
21270,20946
20681,20368
20011,21242
20476,20625
20754,21143
21357,21859
20443,20071
21915,21143
21633,20168
21391,20548
20114,20833
21433,20076
21331,21802
20016,21424
21569,20045
21489,21623
21093,20112
20497,20269
21342,21649
20652,20179
20216,20135
20998,20058
20151,20710
20782,20483
21540,21666
21208,20399
20522,21399
20044,20715
21183,20732
20317,21935
21593,20226
21859,21491
21790,21866
21150,21199
20562,21207
20775,21986
21192,20420
20927,21401
20605,21359
21494,20693
21616,21336
21696,20576
21086,21133
21170,20407
20721,21834
21533,21863
21631,21524
21284,21930
20725,21670
21758,21310
20111,20113
20818,21171
21115,21290
21944,21226
20656,21806
20874,21143
21112,21591
20820,21091
20064,21805
21745,20294
20861,21971
21573,21268
20023,20897
21048,21325
20167,20629
21266,20450
21503,20148
21713,21128
21106,20161
20424,20057
21867,21237
21273,20422
21078,20767
21430,21006
20484,21183
20831,20621
21651,20417
21404,20711
20977,21429
20342,21581
21703,20196
20809,21230
21473,21295
21686,21186
21655,21536
20581,21530
21513,21981
21352,21304
20758,20462
21164,21912
20057,21533
20821,20726
20950,20609
20183,21711
20685,21894
20861,21022
20460,20782
20079,20508
20187,20888
20122,21297
21350,20578
20377,21026
20470,21760
21728,20168
20822,20217
21044,21002
20410,20721
21278,20635
21677,20398
20569,20417
21290,21197
20957,20035
21126,21674
21655,21159
20628,20506
21158,21948
20409,20689
20139,21371
20564,20156
20954,20116
20323,21364
20522,20712
21302,21551
20783,20342
21677,21477
20316,21609
21896,21139
20246,20937
21202,21696
20311,21403
20699,21642
21336,20046
20442,21213
20470,21117
20842,20045
21192,21359
20170,21565
20117,20761
21435,21016
21541,20216
20064,20017
20544,21258
20803,21749
21084,20375
21471,20612
21446,21732
20226,21733
20149,21499
20314,21770
20245,21763
20520,20881
21961,21254
20167,20939
21678,20113
20961,20871
21951,21133
20759,20921
21638,20174
21887,20670
20005,20512
20015,21203
21205,21691
20285,20126
21828,21603
20568,20554
20192,21289
20019,21216
21583,21535
21047,21494
21620,20516
20885,20958
20917,21426
21968,20374
20658,21666
20685,20921
20623,20766
20165,21169
21765,21899
20664,20031
20888,20217
20836,20862
21650,21488
20316,20657
21829,20278
20579,21442
21191,20904
21947,20039
20183,21066
20424,20284
21029,21917
21967,20535
21635,20432
20426,20224
21079,21635
21126,21528
20854,20063
20009,20741
20917,20556
20293,20053
20038,21327
21665,20542
21361,20936
20279,21694
21977,20635
21226,21071
21670,21632
20400,21114
20999,20946
21230,20318
20110,20394
21873,21512
21483,20985
20061,21094
21767,21162
20048,20955
21337,20484
20438,20294
20472,20296
20826,21027
21055,20093
21116,20310
20004,20828
20994,20792
21843,21760
21982,20040
20530,21037
20890,21199
21434,21498
20354,20975
20555,20571
21307,21205
21667,21997
21089,21063
21425,20603
20990,21938
20880,20793
21095,21648
21894,20466
20483,20826
20129,21502
21341,21621
20801,20873
21633,21648
21772,20414
21282,21907
21018,21086
20521,20165
21018,20597
20288,20046
20374,20396
21860,20343
21472,21736
21936,20147
20409,20049
21402,20373
20101,20355
20899,21394
21739,20591
20442,20904
20971,21548
21862,21103
21661,21605
21988,21512
21541,20489
21901,20972
21858,21809
21576,20674
21326,20175
21987,20344
21279,20971
21233,20498
21667,20611
21604,21728
21131,20616
20913,20177
21792,20633
20358,21332
21010,20619
20522,21737
20318,21820
20879,20095
21292,21420
20302,21680
21623,20785
20991,21786
20895,20585
20468,20849
21780,21345
20444,20744
21805,21635
20368,20164
21346,21872
20393,21925
20870,20650
20013,21948
20413,20519
21147,20314
20518,21874
21515,20760
20377,21835
20127,20173
21472,20210
20555,20684
20156,21823
21695,20529
20305,21890
21312,20249
20300,20742
20563,21823
21701,21011
20031,20585
21826,21766
21541,21242
21205,21194
21041,20352
20932,20523
21378,21017
21532,21602
21918,20462
20686,21591
20394,21786
20490,20308
20666,20920
20406,20022
20273,20236
20896,20500
20340,21502
21410,20059
20337,21838
21582,20363
21988,20650
21967,21876
21427,20450
21963,20806
20482,20551
21703,20506
20244,20251
20218,21789
21938,20618
20613,20401
21088,20929
21428,20781
20953,20966
21374,20704
21390,20742
20483,21990
21638,21373
20875,20428
20676,21725
20805,20665
21165,21678
20238,20503
20746,20248
21952,20619
20105,20572
21544,20442
20099,20267
21282,20554
20623,20807
21007,21591
20351,20004
21565,20189
20184,21595
20837,20157
20302,21106
20189,21349
20431,20655
20114,21788
20618,21037
20550,20203
21664,20632
21260,21703
21430,21582
20048,21621
20401,21054
21769,20501
21119,20010
21882,20167
20006,21524
21423,21038
21732,20021
20178,21707
20565,20336
20222,20159
20718,21028
21808,20544
21574,21656
21379,20288
21773,20380
21924,21186
20956,20124
20785,20603
21861,20101
20504,21823
21916,21186
21453,20936
21923,21124
20964,20686
20293,21242
20107,21825
21923,20259
20818,20772
21321,20413
20752,20760
21119,21796
21941,21250
21785,21512
20415,21618
20155,21676
20285,21264
21691,21557
20138,21374
20690,20016
21439,20330
21287,21682
21987,21108
21393,20019
20456,21465
20284,21159
21346,21600
20470,20539
21707,20158
21804,21324
21899,20256
20160,20828
21719,21926
20504,21605
21973,21077
21340,21661
21851,20943
21058,21274
21934,21598
21515,21653
21801,20245
20394,21344
21048,21255
20479,20574
21539,21996
21658,20285
21000,21755
20328,20167
21936,20349
21016,21531
20163,20915
20017,21438
21832,20568
21914,21064
20554,20286
21642,20821
20902,20166
20640,20142
21373,21374
20835,21535
21125,21170
20132,21052
21191,21546
20071,21339
21652,21564
21620,20913
21856,20999
21587,20046
20961,20326
21840,20078
21928,21274
20371,21069
20314,21423
20949,21471
21015,21508
20795,20122
21503,21412
20536,21113
20769,20248
20152,21606
21756,21888
21796,21985
21218,20661
20587,20181
21863,21062
20153,20227
20146,20634
20323,21287
21378,21913
20256,21849
21396,21989
21232,20070
21573,21981
21580,21340
20708,21464
21784,20121
20638,21703
20764,21362
20541,21859
21699,20961
20768,20697
20691,20921
20521,20254
20019,21818
20762,21499
20461,21973
21613,21174
21840,20137
21793,21370
21867,20086
21930,20331
20707,21752
21652,20582
20746,20622
20585,20088
20859,20357
21487,21848
20332,21669
21459,20054
20231,20104
20483,20264
21558,20998
21788,21106
21971,21298
21093,20453
20037,20831
20061,21193
21589,21616
20884,21929
21188,20873
21110,20126
20538,21614
21348,21694
21661,20774
21910,21761
20650,21896
20695,21815
21751,21775
20075,20338
21717,20042
21544,20203
20383,20229
20747,21385
21387,21151
21735,20625
21790,21211
21841,20229
20102,21971
20367,20924
20106,21780
20864,21819
20513,20300
21317,21507
20232,20587
21107,21731
20714,21151
20256,20748
21646,21966
20014,21388
20982,20552
21065,20544
21482,21118
21000,20604
20735,20430
20716,21686
20443,20282
20200,20744
20627,20194
20758,21050
21364,21759
20140,21625
21374,20004
21601,21697
21724,21142
20488,20886
20591,21281
21272,20918
20605,20547
20429,21470
20178,21489
20209,21088
21466,21429
21061,20544
20581,21120
21303,21498
21181,21319
21550,20102
21090,20035
20315,20795
20729,20875
21101,21172
21223,20199
21925,20627
21577,20159
21502,21271
20025,21612
20129,20772
21922,21265
20430,21730
20746,21222
21593,21908
20366,20481
20280,20857
21172,20821
21620,20749
20486,20323
20896,20400
20371,20228
20317,21461
20359,20922
21020,21600
20109,21060
21937,20565
20445,21770
20482,20428
20102,20245
21846,21138
21810,21075
20675,21111
21167,21619
21065,20255
21657,20162
21760,21404
21472,20277
21029,20860
21231,21230
21563,21542
20010,21027
20510,21970
20827,21549
20935,21005
21291,21794
20169,21564
20268,21419
20321,20302
20455,21589
21341,20291
21647,21431
20215,20358
20730,20825
20687,21428
20524,20237
21455,20176
21986,21799
20695,21355
21035,20998
20442,20726
21503,21656
21313,21107
21052,21686
21486,20523
21067,21342
21069,20491
21804,21015
21263,20659
21640,20670
20044,21724
20649,20155
20644,20148
21793,20908
21565,20906
21653,20700
20674,20701
21005,20262
21254,20259
21125,20928
20742,20367
21450,20101
20412,21246
21826,20651
21095,20082
20501,20837
20314,21670
20019,20070
20229,20755
20377,20810
20870,20636
21891,21503
20250,20931
20709,20272
21470,20771
20468,21628
20846,21481
20504,20225
20242,21683
21080,21491
21962,20911
20939,20081
20067,21366
20276,20830
20226,20210
20601,20466
21646,20110
20069,20415
21608,21761
20283,21933
21619,21094
21386,21775
20947,20681
20225,20231
20158,20650
21748,21751
21470,21075
20023,20470
21118,20143
20089,21190
20601,20247
20088,21769
21982,20669
21705,21797
20660,21805
21730,21634
21459,20960
20835,21719
21561,20221
21476,21390
21168,21158
21823,20924
20696,21107
20311,21372
20955,20596
21553,21327
20246,20507
20481,21510
21615,20020
20922,20822
20184,21993
20363,21954
21441,21800
21308,20550
20302,21553
20593,20655
21375,21023
21728,21968
20849,21063
20529,20136
21224,20958
20601,21630
20989,20159
20203,21268
21162,20899
21901,21192
20262,21652
20405,20668
21229,20802
21072,21653
21853,21783
20672,20537
20033,20662
20689,20207
21102,20909
21002,21261
20298,21844
21994,20536
21303,21870
21046,21629
21165,20750
21037,20661
20437,20879
21134,20818
21605,21738
21860,21369
20570,21158
20088,20569
20612,20713
20310,21691
21662,20880
20205,21777
20708,20177
20627,21763
20572,20841
21104,21403
21015,21077
20850,21191
21714,21806
20796,20325
21826,20735
20518,21645
20820,21622
20609,21435
21047,21739
21494,20731
21381,20122
21736,21462
20537,21039
20295,20185
20155,20976
20525,20277
20447,20845
20070,21790
21037,21246
20968,20357
21395,20424
21935,21826
21446,20531
21911,21194
20975,20746
21868,21299
21167,21356
21701,20045
20179,21768
21526,21205
21687,20165
20782,20332
21872,20646
20217,20994
21519,20661
20373,20598
20029,21779
21142,21479
20938,21023
20978,21280
21877,21584
20164,21737
21871,21771
20950,20384
20013,20606
20750,20148
20818,21108
21653,21601
20795,21741
21502,20374
20848,21823
20341,20923
21530,21261
20159,20591
20185,20775
21256,20200
21790,20841
21665,21452
21538,21110
21203,20142
21155,20187
20661,21666
21220,20392
20457,20040
20212,20315
21661,21768
21620,20438
20404,20872
20840,20997
20187,21533
21180,20504
21329,21271
21703,20411
20054,21000
21611,21935
20721,20196
20887,20627
21124,20531
20863,20143
20679,21939
21924,21641
20055,20112
20929,20116
20581,20264
20980,21281
21568,21490
20793,20531
21502,21510
21893,21191
21348,20133
21281,21093
20577,21785
21978,20326
20664,21295
20186,20237
21681,20013
21744,21148
20368,21263
21650,21404
21004,20011
20196,21163
20019,20388
21958,20599
21690,21048
20405,20657
21612,21474
21234,20984
21882,20611
21359,21449
20577,21579
20786,21538
20660,21572
21545,20104
20866,21486
20173,21105
21858,21841
20834,20254
20972,20122
20973,20923
20603,20988
21932,21355
21011,20030
21218,20549
21457,21852
20470,21259
21886,20711
20250,20195
20762,21945
21840,20114
21639,21186
21923,20353
20195,21669
20371,20764
20679,21974
20244,20983
21864,20264
20233,20135
21982,21840
20351,21777
20447,20099
21496,20137
21322,20674
20670,21176
21895,20775
21859,20214
21466,21201
20375,20786
20758,21697
20734,20335
21478,20449
21677,20855
21901,21948
20884,21538
20100,20313
21977,21656
20461,20010
21736,20644
21721,21014
21059,21084
21998,20786
20443,20768
21401,21873
21259,20088
20378,20317
21227,21138
20157,21045
21296,20421
20151,20466
21931,21517
20748,21241
20509,20606
20583,21395
21443,21603
21625,21177
20710,20082
21685,21142
20064,20681
20488,20553
20576,21487
20709,20412
21329,20836
21132,20625
20671,21837
21362,21500
20696,21779
20971,21999
21052,21005
21474,21061
20996,21997
20835,20558
21237,20635
20842,20735
20373,20338
21051,21748
21372,20484
20075,21681
21791,20249
20092,21269
20234,21063
20749,20678
21163,20116
21107,21566
21866,20173
21195,20858
21887,21747
21082,21481
20222,21764
20779,20860
21356,21782
20506,21059
21717,21486
20071,20263
21665,21683
20859,20304
21117,20187
21784,20077
20966,20827
21719,21218
20540,21558
21496,20651
21643,21874
21283,20963
21822,20377
21565,21506
20277,20504
21570,21809
20696,21223
21401,21571
21107,20452
20034,21584
20823,21902
20369,20036
20158,21780
20663,20468
20211,20478
21267,21374
21898,20315
21280,20346
20719,20734
21905,21227
20825,21667
21324,21048
20767,20604
21141,20297
20430,21397
21235,20050
21656,21032
20927,21804
21177,21479
21176,20296
21805,21999
21148,20946
20068,20547
21159,20421
20588,21923
20150,21077
21263,21910
20233,20429
21405,21104
21597,21411
21374,20549
21178,20257
21220,21301
20042,20682
20973,20385
20959,20864
21235,20631
21380,20822
20040,21442
20517,21150
21892,21875
21813,20144
21229,20598
20967,20538
20015,20718
20219,21588
20485,21921
21159,21485
20066,21859
21646,20470
20345,21795
21418,21131
21211,20546
20798,21421
20090,21758
20202,20033
20073,21801
21193,21467
20978,20144
21473,21288
20739,21120
21114,21644
20217,21366
21020,20375
20181,20568
20574,21465
21966,20681
20138,20028
21877,21688
21419,21818
20190,20149
20628,20930
20746,20404
21476,21628
20719,20031
20607,20832
20593,20301
21834,21767
21330,20409
20830,21768
20718,20475
20593,20424
21300,20984
20186,21917
20518,21218
20384,21917
21227,20017
21000,20157
20191,21696
20120,21514
21735,20331
20785,21250
20362,20587
20883,20520
21796,20516
20039,21323
20233,21456
21553,20127
20050,20253
20804,20685
21925,21830
20564,21946
20713,20663
20310,21983
20258,20192
21359,20507
20701,21781
21814,20870
21791,20739
20927,20470
21958,20384
